age_start,age_end,sex,race_ethnicity,born_in_us,state,group_quarters_person_emigration_rate
25,30,Female,Asian,1,38,0.0177232011674595
25,30,Female,Asian,1,39,0.0136997880752395
25,30,Female,Asian,1,40,0.0104862566757756
25,30,Female,Asian,1,41,0.0184950899356195
25,30,Female,Asian,1,42,0.0328361632251586
25,30,Female,Asian,1,44,0.0295900402100193
25,30,Female,Asian,1,45,0.0145739603761936
25,30,Female,Asian,1,46,0.0074408379130232
25,30,Female,Asian,1,47,0.0097294063691533
25,30,Female,Asian,1,48,0.0156231431954114
25,30,Female,Asian,1,49,0.0167462519932183
25,30,Female,Asian,1,50,0.1497025722977292
25,30,Female,Asian,1,51,0.0076819510706154
25,30,Female,Asian,1,53,0.0154446565418952
25,30,Female,Asian,1,54,0.0090912493298216
25,30,Female,Asian,1,55,0.0055678790873045
25,30,Female,Asian,1,56,0.0116330884281594
25,30,Female,Black,0,1,0.1673979830787938
25,30,Female,Black,0,2,0.0873265005070087
25,30,Female,Black,0,4,0.0660480516049739
25,30,Female,Black,0,5,0.1315987479111325
25,30,Female,Black,0,6,0.0498844971662159
25,30,Female,Black,0,8,0.090608501680082
25,30,Female,Black,0,9,0.0252960025212229
25,30,Female,Black,0,10,0.0046176345605925
25,30,Female,Black,0,11,0.209917230242071
25,30,Female,Black,0,12,0.0237359568429291
25,30,Female,Black,0,13,0.0593510284262467
25,30,Female,Black,0,15,0.2109819219470744
25,30,Female,Black,0,16,0.0289898093939699
25,30,Female,Black,0,17,0.045934189183114
25,30,Female,Black,0,18,0.038482259020478
25,30,Female,Black,0,19,0.0269543658643158
25,30,Female,Black,0,20,0.0293606517954357
25,30,Female,Black,0,21,0.0240066585264476
25,30,Female,Black,0,22,0.0320653562485158
25,30,Female,Black,0,23,0.0292558041496601
25,30,Female,Black,0,24,0.0155754831644829
25,30,Female,Black,0,25,0.0829720150956844
25,30,Female,Black,0,26,0.0337610360684562
25,30,Female,Black,0,27,0.0625914437169209
25,30,Female,Black,0,28,0.2960464330374965
25,30,Female,Black,0,29,0.0395570359728682
25,30,Female,Black,0,30,0.0765146480632838
25,30,Female,Black,0,31,0.0251441158834576
25,30,Female,Black,0,32,0.0076966393135802
25,30,Female,Black,0,33,0.0500208114167893
25,30,Female,Black,0,34,0.014772953607464
25,30,Female,Black,0,35,0.2275047264582317
25,30,Female,Black,0,36,0.0421401159117994
25,30,Female,Black,0,37,0.0578592090935792
25,30,Female,Black,0,38,0.0276373979626577
25,30,Female,Black,0,39,0.0303743206490282
25,30,Female,Black,0,40,0.1058030674966379
25,30,Female,Black,0,41,0.0296793363001049
25,30,Female,Black,0,42,0.0801503157332175
25,30,Female,Black,0,44,0.0829240656224931
25,30,Female,Black,0,45,0.0282781844073564
25,30,Female,Black,0,46,0.0795227016850056
25,30,Female,Black,0,47,0.0694805733094826
25,30,Female,Black,0,48,0.0711142303023278
25,30,Female,Black,0,49,0.065465297685519
25,30,Female,Black,0,50,0.0401400303743361
25,30,Female,Black,0,51,0.0489820031172456
25,30,Female,Black,0,53,0.0845403424199118
25,30,Female,Black,0,54,0.0220836803340856
25,30,Female,Black,0,55,0.0377979140599206
25,30,Female,Black,0,56,0.0437068698841272
25,30,Female,Black,1,1,0.0011705226111814
25,30,Female,Black,1,2,0.0060576762027526
25,30,Female,Black,1,4,0.0037616837604083
25,30,Female,Black,1,5,0.0035732771353568
25,30,Female,Black,1,6,0.0039216341457675
25,30,Female,Black,1,8,0.0093810113227761
25,30,Female,Black,1,9,0.0019779973862711
25,30,Female,Black,1,10,0.0004057738664019
25,30,Female,Black,1,11,0.0579922097478907
25,30,Female,Black,1,12,0.0033857366688569
25,30,Female,Black,1,13,0.0009237833441843
25,30,Female,Black,1,15,0.0045031752516976
25,30,Female,Black,1,16,0.0029784949753825
25,30,Female,Black,1,17,0.0026417875122691
25,30,Female,Black,1,18,0.0020354778624906
25,30,Female,Black,1,19,0.0027583837113892
25,30,Female,Black,1,20,0.0051445353702678
25,30,Female,Black,1,21,0.0017431186941771
25,30,Female,Black,1,22,0.0008308638879966
25,30,Female,Black,1,23,0.0032357835080246
25,30,Female,Black,1,24,0.0008547573859265
25,30,Female,Black,1,25,0.0163783069467644
25,30,Female,Black,1,26,0.0028260756047365
25,30,Female,Black,1,27,0.0026747446365134
25,30,Female,Black,1,28,0.0021434892756156
25,30,Female,Black,1,29,0.0012277643090028
25,30,Female,Black,1,30,0.0060341652218469
25,30,Female,Black,1,31,0.0023228253177661
25,30,Female,Black,1,32,0.0006624590954128
25,30,Female,Black,1,33,0.004998522067422
25,30,Female,Black,1,34,0.0020480378775177
25,30,Female,Black,1,35,0.0069286162309858
25,30,Female,Black,1,36,0.0054574961988989
25,30,Female,Black,1,37,0.003167350781575
25,30,Female,Black,1,38,0.0049110572360114
25,30,Female,Black,1,39,0.0022841763941176
25,30,Female,Black,1,40,0.0072424172795673
25,30,Female,Black,1,41,0.0026548570513739
25,30,Female,Black,1,42,0.0069366382961441
25,30,Female,Black,1,44,0.0203465506473553
25,30,Female,Black,1,45,0.001124617549487
25,30,Female,Black,1,46,0.0020905211279446
25,30,Female,Black,1,47,0.0010809079077055
25,30,Female,Black,1,48,0.0045370905484658
25,30,Female,Black,1,49,0.0051403337363522
25,30,Female,Black,1,50,0.0082942631550927
25,30,Female,Black,1,51,0.0055815069911648
25,30,Female,Black,1,53,0.0030385212752487
25,30,Female,Black,1,54,0.0016718798932792
25,30,Female,Black,1,55,0.0015690183589032
25,30,Female,Black,1,56,0.003743982482626
25,30,Female,Latino,0,1,0.0040900140947654
25,30,Female,Latino,0,2,0.0274569858385255
25,30,Female,Latino,0,4,0.0083461803100096
25,30,Female,Latino,0,5,0.0249666733154747
25,30,Female,Latino,0,6,0.0061085702541266
25,30,Female,Latino,0,8,0.0076717822530576
25,30,Female,Latino,0,9,0.0058649088375443
25,30,Female,Latino,0,10,0.0016144853663751
25,30,Female,Latino,0,11,0.089825569195497
25,30,Female,Latino,0,12,0.0074927061715029
25,30,Female,Latino,0,13,0.0065009579160566
25,30,Female,Latino,0,15,0.014282374030762
25,30,Female,Latino,0,16,0.0062701625574193
25,30,Female,Latino,0,17,0.0102625225309151
25,30,Female,Latino,0,18,0.0092160470591356
25,30,Female,Latino,0,19,0.0268017845900657
25,30,Female,Latino,0,20,0.0056363656380801
25,30,Female,Latino,0,21,0.0177380593968949
25,30,Female,Latino,0,22,0.0346978753121417
25,30,Female,Latino,0,23,0.0111309949283
25,30,Female,Latino,0,24,0.0036848983897791
25,30,Female,Latino,0,25,0.0312701633069752
25,30,Female,Latino,0,26,0.008360107317973
25,30,Female,Latino,0,27,0.0129075161646241
25,30,Female,Latino,0,28,0.0204905682465064
25,30,Female,Latino,0,29,0.0083614637697157
25,30,Female,Latino,0,30,0.0176615421529271
25,30,Female,Latino,0,31,0.0071248228236131
25,30,Female,Latino,0,32,0.0011694753241558
25,30,Female,Latino,0,33,0.0132453033765447
25,30,Female,Latino,0,34,0.0022024949244522
25,30,Female,Latino,0,35,0.0185205995351574
25,30,Female,Latino,0,36,0.0178469781661616
25,30,Female,Latino,0,37,0.0106148431528616
25,30,Female,Latino,0,38,0.0169786137923631
25,30,Female,Latino,0,39,0.0078667047814382
25,30,Female,Latino,0,40,0.0096659797084605
25,30,Female,Latino,0,41,0.0057095388858859
25,30,Female,Latino,0,42,0.0100787910579498
25,30,Female,Latino,0,44,0.0150990523330529
25,30,Female,Latino,0,45,0.0043135018143431
25,30,Female,Latino,0,46,0.0055473544367355
25,30,Female,Latino,0,47,0.0124818909125518
25,30,Female,Latino,0,48,0.022350695598118
25,30,Female,Latino,0,49,0.0264785196193546
25,30,Female,Latino,0,50,0.0157093674793998
25,30,Female,Latino,0,51,0.0081214235447049
25,30,Female,Latino,0,53,0.0083130472470564
25,30,Female,Latino,0,54,0.0158360046497849
25,30,Female,Latino,0,55,0.0144709419448381
25,30,Female,Latino,0,56,0.0643593148921663
25,30,Female,Latino,1,1,0.0045411375318877
25,30,Female,Latino,1,2,0.0037600986385648
25,30,Female,Latino,1,4,0.0015881261960656
25,30,Female,Latino,1,5,0.0016033437355915
25,30,Female,Latino,1,6,0.0016254283011726
25,30,Female,Latino,1,8,0.0015640811828847
25,30,Female,Latino,1,9,0.0009883194429312
25,30,Female,Latino,1,10,0.0003708533394789
25,30,Female,Latino,1,11,0.0264169797097628
25,30,Female,Latino,1,12,0.0019129015123287
25,30,Female,Latino,1,13,0.0013120553166502
25,30,Female,Latino,1,15,0.0016396383678588
25,30,Female,Latino,1,16,0.0009515629047402
25,30,Female,Latino,1,17,0.0009649361431076
25,30,Female,Latino,1,18,0.0014909553143642
25,30,Female,Latino,1,19,0.0014662347332843
25,30,Female,Latino,1,20,0.0024079498650841
25,30,Female,Latino,1,21,0.0014046666291875
25,30,Female,Latino,1,22,0.0042500905529258
25,30,Female,Latino,1,23,0.0016327224978738
25,30,Female,Latino,1,24,0.0008289946628751
25,30,Female,Latino,1,25,0.0125158199639551
25,30,Female,Latino,1,26,0.001811545020605
25,30,Female,Latino,1,27,0.0036895093192457
25,30,Female,Latino,1,28,0.0024368638498724
25,30,Female,Latino,1,29,0.0021518146304624
25,30,Female,Latino,1,30,0.0167340121262091
25,30,Female,Latino,1,31,0.0011646083828539
25,30,Female,Latino,1,32,0.0002474477817198
25,30,Female,Latino,1,33,0.0024518538800347
25,30,Female,Latino,1,34,0.0005628976105942
25,30,Female,Latino,1,35,0.0019177937645992
25,30,Female,Latino,1,36,0.0027846307424931
25,30,Female,Latino,1,37,0.0018659774428606
25,30,Female,Latino,1,38,0.0026699194207838
25,30,Female,Latino,1,39,0.0012878114265842
25,30,Female,Latino,1,40,0.0015814954652273
25,30,Female,Latino,1,41,0.0018355597830207
25,30,Female,Latino,1,42,0.0028280153042323
25,30,Female,Latino,1,44,0.0116442011121119
25,30,Female,Latino,1,45,0.0008937951044991
25,30,Female,Latino,1,46,0.0009045686063505
25,30,Female,Latino,1,47,0.0024012025639027
25,30,Female,Latino,1,48,0.0015451150455894
25,30,Female,Latino,1,49,0.002681663616453
25,30,Female,Latino,1,50,0.0322685866218125
25,30,Female,Latino,1,51,0.0074297825488756
25,30,Female,Latino,1,53,0.0021803891482964
25,30,Female,Latino,1,54,0.004946264418561
25,30,Female,Latino,1,55,0.000990449839178
25,30,Female,Latino,1,56,0.002722097420051
25,30,Female,Multiracial or Other,0,1,0.0322250574362977
25,30,Female,Multiracial or Other,0,2,0.097882451117746
25,30,Female,Multiracial or Other,0,4,0.2388273745512577
25,30,Female,Multiracial or Other,0,5,0.0645695160734711
25,30,Female,Multiracial or Other,0,6,0.120080350339709
25,30,Female,Multiracial or Other,0,8,0.0633357036644239
25,30,Female,Multiracial or Other,0,9,0.1014193800236814
25,30,Female,Multiracial or Other,0,10,0.0104687113494915
25,30,Female,Multiracial or Other,0,11,0.126421068579186
25,30,Female,Multiracial or Other,0,12,0.0643027745449001
25,30,Female,Multiracial or Other,0,13,0.1744970608345406
25,30,Female,Multiracial or Other,0,15,0.2407990551657155
25,30,Female,Multiracial or Other,0,16,0.0468474832889746
25,30,Female,Multiracial or Other,0,17,0.0484439617697721
25,30,Female,Multiracial or Other,0,18,0.1449608618629595
25,30,Female,Multiracial or Other,0,19,0.3552237319158725
25,30,Female,Multiracial or Other,0,20,0.0543791395098589
25,30,Female,Multiracial or Other,0,21,0.0818885865560228
25,30,Female,Multiracial or Other,0,22,0.0770658212420262
25,30,Female,Multiracial or Other,0,23,0.0845952405587759
25,30,Female,Multiracial or Other,0,24,0.0266503480354199
25,30,Female,Multiracial or Other,0,25,0.0602527918181956
25,30,Female,Multiracial or Other,0,26,0.0419018614272552
25,30,Female,Multiracial or Other,0,27,0.0484497067942932
25,30,Female,Multiracial or Other,0,28,0.1295503029499579
25,30,Female,Multiracial or Other,0,29,0.0916448439386739
25,30,Female,Multiracial or Other,0,30,0.1439447810555088
25,30,Female,Multiracial or Other,0,31,0.4944926596259834
25,30,Female,Multiracial or Other,0,32,0.017273373726661
25,30,Female,Multiracial or Other,0,33,1.0130113966781435
25,30,Female,Multiracial or Other,0,34,0.0206291416285686
25,30,Female,Multiracial or Other,0,35,0.1328404693740839
25,30,Female,Multiracial or Other,0,36,0.1303480692064102
25,30,Female,Multiracial or Other,0,37,0.061725132687579
25,30,Female,Multiracial or Other,0,38,0.1228328798340342
25,30,Female,Multiracial or Other,0,39,0.0482557742205134
25,30,Female,Multiracial or Other,0,40,0.0815491249408352
25,30,Female,Multiracial or Other,0,41,0.0388650908849873
25,30,Female,Multiracial or Other,0,42,0.1405351393143057
25,30,Female,Multiracial or Other,0,44,0.688467324248348
25,30,Female,Multiracial or Other,0,45,0.1270312692814865
25,30,Female,Multiracial or Other,0,46,0.0278293243373983
25,30,Female,Multiracial or Other,0,47,0.0442030431824625
25,30,Female,Multiracial or Other,0,48,0.1418782861165201
25,30,Female,Multiracial or Other,0,49,0.0810791011659601
25,30,Female,Multiracial or Other,0,50,0.0892457642544155
25,30,Female,Multiracial or Other,0,51,0.1413362789457737
25,30,Female,Multiracial or Other,0,53,0.0464398900192199
25,30,Female,Multiracial or Other,0,54,0.0397287595713204
25,30,Female,Multiracial or Other,0,55,0.0473140236860716
25,30,Female,Multiracial or Other,0,56,0.0345467474533221
25,30,Female,Multiracial or Other,1,1,0.0011943916024634
25,30,Female,Multiracial or Other,1,2,0.0018724524364944
25,30,Female,Multiracial or Other,1,4,0.0029338454960359
25,30,Female,Multiracial or Other,1,5,0.0015856417288145
25,30,Female,Multiracial or Other,1,6,0.003959839448659
25,30,Female,Multiracial or Other,1,8,0.0026954910738193
25,30,Female,Multiracial or Other,1,9,0.0257553885548886
25,30,Female,Multiracial or Other,1,10,0.0004228886223099
25,30,Female,Multiracial or Other,1,11,0.0115155824844407
25,30,Female,Multiracial or Other,1,12,0.0018893610689893
25,30,Female,Multiracial or Other,1,13,0.0018843680429084
25,30,Female,Multiracial or Other,1,15,0.0007189932211097
25,30,Female,Multiracial or Other,1,16,0.0014890839419535
25,30,Female,Multiracial or Other,1,17,0.0021167069165802
25,30,Female,Multiracial or Other,1,18,0.0069467806383193
25,30,Female,Multiracial or Other,1,19,0.0016880271513336
25,30,Female,Multiracial or Other,1,20,0.0015566991920041
25,30,Female,Multiracial or Other,1,21,0.0018274728725308
25,30,Female,Multiracial or Other,1,22,0.0021431778512709
25,30,Female,Multiracial or Other,1,23,0.0025590183298757
25,30,Female,Multiracial or Other,1,24,0.0010441330238725
25,30,Female,Multiracial or Other,1,25,0.0218864554101052
25,30,Female,Multiracial or Other,1,26,0.0015039720344925
25,30,Female,Multiracial or Other,1,27,0.0018269914518583
25,30,Female,Multiracial or Other,1,28,0.004252715112035
25,30,Female,Multiracial or Other,1,29,0.0015850728808836
25,30,Female,Multiracial or Other,1,30,0.0355574235756267
25,30,Female,Multiracial or Other,1,31,0.001937542449763
25,30,Female,Multiracial or Other,1,32,0.0020929256777493
25,30,Female,Multiracial or Other,1,33,0.0030014018177531
25,30,Female,Multiracial or Other,1,34,0.001096514113655
25,30,Female,Multiracial or Other,1,35,0.0060700782248492
25,30,Female,Multiracial or Other,1,36,0.005433227850541
25,30,Female,Multiracial or Other,1,37,0.0037626803020466
25,30,Female,Multiracial or Other,1,38,0.0026817109895272
25,30,Female,Multiracial or Other,1,39,0.0015521247428881
25,30,Female,Multiracial or Other,1,40,0.0010504410279924
25,30,Female,Multiracial or Other,1,41,0.0013547744099342
25,30,Female,Multiracial or Other,1,42,0.0039704890062631
25,30,Female,Multiracial or Other,1,44,0.0166400166900168
25,30,Female,Multiracial or Other,1,45,0.0012746255421709
25,30,Female,Multiracial or Other,1,46,0.0015628290514598
25,30,Female,Multiracial or Other,1,47,0.0015586206990568
25,30,Female,Multiracial or Other,1,48,0.0034989138864249
25,30,Female,Multiracial or Other,1,49,0.0262360775605203
25,30,Female,Multiracial or Other,1,50,0.0044334992565096
25,30,Female,Multiracial or Other,1,51,0.0102490053384112
25,30,Female,Multiracial or Other,1,53,0.0066588693066808
25,30,Female,Multiracial or Other,1,54,0.0012352354914105
25,30,Female,Multiracial or Other,1,55,0.0167052546351337
25,30,Female,Multiracial or Other,1,56,0.0023031164968881
25,30,Female,NHOPI,0,1,0.0435947051196684
25,30,Female,NHOPI,0,2,0.0091447272670558
25,30,Female,NHOPI,0,4,0.0718030437265126
25,30,Female,NHOPI,0,5,0.2276542075770201
25,30,Female,NHOPI,0,6,0.0850919291439565
25,30,Female,NHOPI,0,8,0.0830081570753434
25,30,Female,NHOPI,0,9,0.0575779124222035
25,30,Female,NHOPI,0,10,0.0316678518322119
25,30,Female,NHOPI,0,11,0.0032967189316143
25,30,Female,NHOPI,0,12,0.0560537912110275
25,30,Female,NHOPI,0,13,0.1067808557648138
25,30,Female,NHOPI,0,15,0.1675178557883639
25,30,Female,NHOPI,0,16,0.0403045386955424
25,30,Female,NHOPI,0,17,0.0784499056752523
25,30,Female,NHOPI,0,18,0.0880942060059714
25,30,Female,NHOPI,0,19,0.0623760717907205
25,30,Female,NHOPI,0,20,0.0293647353353238
25,30,Female,NHOPI,0,21,0.0524598757624521
25,30,Female,NHOPI,0,22,0.0789639941790219
25,30,Female,NHOPI,0,23,0.0345467474533221
25,30,Female,NHOPI,0,24,0.0551102876041091
25,30,Female,NHOPI,0,25,0.1627884614845936
25,30,Female,NHOPI,0,26,0.1170750885918138
25,30,Female,NHOPI,0,27,0.0546990168010933
25,30,Female,NHOPI,0,28,0.1497025722977292
25,30,Female,NHOPI,0,29,0.0179930976319386
25,30,Female,NHOPI,0,30,0.1180347204655172
25,30,Female,NHOPI,0,31,0.0368498639502102
25,30,Female,NHOPI,0,32,0.0134348462318474
25,30,Female,NHOPI,0,33,0.0032967189316143
25,30,Female,NHOPI,0,34,0.0403045386955424
25,30,Female,NHOPI,0,35,0.0898215433786375
25,30,Female,NHOPI,0,36,0.1525814679188394
25,30,Female,NHOPI,0,37,0.0792543029811507
25,30,Female,NHOPI,0,38,0.0316678518322119
25,30,Female,NHOPI,0,39,0.473520751760202
25,30,Female,NHOPI,0,40,0.0312565810291962
25,30,Female,NHOPI,0,41,0.0220150841614307
25,30,Female,NHOPI,0,42,0.2616039933965334
25,30,Female,NHOPI,0,44,0.2418272321732548
25,30,Female,NHOPI,0,45,0.0439031582219302
25,30,Female,NHOPI,0,46,0.0032967189316143
25,30,Female,NHOPI,0,47,0.0371057657831978
25,30,Female,NHOPI,0,48,0.0991004454189849
25,30,Female,NHOPI,0,49,0.0275372624627929
25,30,Female,NHOPI,0,50,0.097882451117746
25,30,Female,NHOPI,0,51,0.0727949321337859
25,30,Female,NHOPI,0,53,0.018918456938724
25,30,Female,NHOPI,0,54,0.0071972390527754
25,30,Female,NHOPI,0,55,0.0546990168010933
25,30,Female,NHOPI,0,56,0.0032967189316143
25,30,Female,NHOPI,1,1,0.017273373726661
25,30,Female,NHOPI,1,2,0.0056238891203082
25,30,Female,NHOPI,1,4,0.3044985753097303
25,30,Female,NHOPI,1,5,0.0099452757820169
25,30,Female,NHOPI,1,6,0.0302843049075036
25,30,Female,NHOPI,1,8,0.0188181469867689
25,30,Female,NHOPI,1,9,0.0234150177183627
25,30,Female,NHOPI,1,10,0.0057577912422203
25,30,Female,NHOPI,1,11,0.1535410997925428
25,30,Female,NHOPI,1,12,0.0166090131987125
25,30,Female,NHOPI,1,13,0.020547411884002
25,30,Female,NHOPI,1,15,0.0009353812487361
25,30,Female,NHOPI,1,16,0.0103034159071311
25,30,Female,NHOPI,1,17,0.0221587723564237
25,30,Female,NHOPI,1,18,0.0242906818031171
25,30,Female,NHOPI,1,19,0.0302284040216568
25,30,Female,NHOPI,1,20,0.017273373726661
25,30,Female,NHOPI,1,21,0.0227569844335375
25,30,Female,NHOPI,1,22,0.0281492016286328
25,30,Female,NHOPI,1,23,0.0380014221986543
25,30,Female,NHOPI,1,24,0.0161661061800802
25,30,Female,NHOPI,1,25,0.2374592526101912
25,30,Female,NHOPI,1,26,0.0166858440080671
25,30,Female,NHOPI,1,27,0.0242649773779286
25,30,Female,NHOPI,1,28,0.0337790419543594
25,30,Female,NHOPI,1,29,0.0084673400620887
25,30,Female,NHOPI,1,30,0.0561384646116484
25,30,Female,NHOPI,1,31,0.0259100605899915
25,30,Female,NHOPI,1,32,0.0016990203665568
25,30,Female,NHOPI,1,33,0.0236709195513503
25,30,Female,NHOPI,1,34,0.0164266397204521
25,30,Female,NHOPI,1,35,0.1026806104862629
25,30,Female,NHOPI,1,36,0.1686210292364532
25,30,Female,NHOPI,1,37,0.0261499685584174
25,30,Female,NHOPI,1,38,0.0139832073025351
25,30,Female,NHOPI,1,39,0.0248224777997944
25,30,Female,NHOPI,1,40,0.0260794073912333
25,30,Female,NHOPI,1,41,0.017150867530018
25,30,Female,NHOPI,1,42,0.0300406499594105
25,30,Female,NHOPI,1,44,0.0345467474533221
25,30,Female,NHOPI,1,45,0.0112852708347518
25,30,Female,NHOPI,1,46,0.0143944781055508
25,30,Female,NHOPI,1,47,0.017273373726661
25,30,Female,NHOPI,1,48,0.0301750911397844
25,30,Female,NHOPI,1,49,0.0070126944616786
25,30,Female,NHOPI,1,50,0.0374256430744323
25,30,Female,NHOPI,1,51,0.0250783796327819
25,30,Female,NHOPI,1,53,0.0254790881916218
25,30,Female,NHOPI,1,54,0.0076770549896271
25,30,Female,NHOPI,1,55,0.0281828729224469
25,30,Female,NHOPI,1,56,0.0129550302949957
25,30,Female,White,0,1,0.0842758124534355
25,30,Female,White,0,2,0.2764514265069211
25,30,Female,White,0,4,0.0786583657421865
25,30,Female,White,0,5,0.0753658228734445
25,30,Female,White,0,6,0.0615966449411759
25,30,Female,White,0,8,0.096847422223681
25,30,Female,White,0,9,0.0620178014938174
25,30,Female,White,0,10,0.0185117728079848
25,30,Female,White,0,11,0.3253637915415201
25,30,Female,White,0,12,0.0557369166626517
25,30,Female,White,0,13,0.0664636916282322
25,30,Female,White,0,15,0.0881361202136513
25,30,Female,White,0,16,0.0802720071619113
25,30,Female,White,0,17,0.052976508974169
25,30,Female,White,0,18,0.100828228682714
25,30,Female,White,0,19,0.0903752010629359
25,30,Female,White,0,20,0.1606623760425438
25,30,Female,White,0,21,0.0774602830230648
25,30,Female,White,0,22,0.0692976845243297
25,30,Female,White,0,23,0.1210328861243252
25,30,Female,White,0,24,0.0558934692293077
25,30,Female,White,0,25,0.1734247731092041
25,30,Female,White,0,26,0.0558744392753538
25,30,Female,White,0,27,0.1097317113867869
25,30,Female,White,0,28,0.100004442427809
25,30,Female,White,0,29,0.1131266150590411
25,30,Female,White,0,30,0.3556473743273171
25,30,Female,White,0,31,0.0607018191188851
25,30,Female,White,0,32,0.0237709602272013
25,30,Female,White,0,33,0.3531948371391275
25,30,Female,White,0,34,0.0455691632018653
25,30,Female,White,0,35,0.2088597429360974
25,30,Female,White,0,36,0.0972239234220362
25,30,Female,White,0,37,0.110888837400996
25,30,Female,White,0,38,0.0996787766583798
25,30,Female,White,0,39,0.1211508785859144
25,30,Female,White,0,40,0.0886907750575096
25,30,Female,White,0,41,0.0586489612392763
25,30,Female,White,0,42,0.0734699686442065
25,30,Female,White,0,44,0.103418478307204
25,30,Female,White,0,45,0.0975568868449872
25,30,Female,White,0,46,0.0343568310221384
25,30,Female,White,0,47,0.0536792891156029
25,30,Female,White,0,48,0.0889945613145282
25,30,Female,White,0,49,0.1452324591312432
25,30,Female,White,0,50,0.1248835931818374
25,30,Female,White,0,51,0.0679964644747913
25,30,Female,White,0,53,0.0453061709211609
25,30,Female,White,0,54,0.117888271846246
25,30,Female,White,0,55,0.0810291343669216
25,30,Female,White,0,56,0.3307564957202668
25,30,Female,White,1,1,0.0012191798842219
25,30,Female,White,1,2,0.0054980833374437
25,30,Female,White,1,4,0.0037245146782983
25,30,Female,White,1,5,0.0037396035369099
25,30,Female,White,1,6,0.0029303257107374
25,30,Female,White,1,8,0.0031005432747188
25,30,Female,White,1,9,0.0085718970162154
25,30,Female,White,1,10,0.0023096618387388
25,30,Female,White,1,11,0.0315657591874429
25,30,Female,White,1,12,0.0022127745865651
25,30,Female,White,1,13,0.0024011306705534
25,30,Female,White,1,15,0.0130768617724299
25,30,Female,White,1,16,0.0028677005825267
25,30,Female,White,1,17,0.0016526914165452
25,30,Female,White,1,18,0.0014939776900857
25,30,Female,White,1,19,0.0046227301267051
25,30,Female,White,1,20,0.0011689363405181
25,30,Female,White,1,21,0.0033534427994468
25,30,Female,White,1,22,0.002333280443397
25,30,Female,White,1,23,0.0025326545365838
25,30,Female,White,1,24,0.0014401450858405
25,30,Female,White,1,25,0.012358152751769
25,30,Female,White,1,26,0.0027914596423114
25,30,Female,White,1,27,0.0028081400962738
25,30,Female,White,1,28,0.0040571168314452
25,30,Female,White,1,29,0.0013696106986535
25,30,Female,White,1,30,0.0025337167622388
25,30,Female,White,1,31,0.0014346850847577
25,30,Female,White,1,32,0.0015201529953128
25,30,Female,White,1,33,0.0033515554961425
25,30,Female,White,1,34,0.0019621025910459
25,30,Female,White,1,35,0.0045345381280941
25,30,Female,White,1,36,0.0053372372455621
25,30,Female,White,1,37,0.0035703888780108
25,30,Female,White,1,38,0.0028547929296315
25,30,Female,White,1,39,0.0021105871072777
25,30,Female,White,1,40,0.0022286192375843
25,30,Female,White,1,41,0.0015945647544726
25,30,Female,White,1,42,0.0055775226560326
25,30,Female,White,1,44,0.004201122952577
25,30,Female,White,1,45,0.0017350534716148
25,30,Female,White,1,46,0.0009016957460828
25,30,Female,White,1,47,0.0012517780949961
25,30,Female,White,1,48,0.0036520671769761
25,30,Female,White,1,49,0.0096530272868038
25,30,Female,White,1,50,0.003096750708484
25,30,Female,White,1,51,0.0056166213570035
25,30,Female,White,1,53,0.0017926357044586
25,30,Female,White,1,54,0.0007467490351164
25,30,Female,White,1,55,0.0017559963018613
25,30,Female,White,1,56,0.0012207439671526
25,30,Male,AIAN,0,1,0.2418272321732548
25,30,Male,AIAN,0,2,0.1842493197510513
25,30,Male,AIAN,0,4,1.8540087799949545
25,30,Male,AIAN,0,5,0.0032967189316143
25,30,Male,AIAN,0,6,0.5118036659751426
25,30,Male,AIAN,0,8,0.8176063563952903
25,30,Male,AIAN,0,9,0.4491077168931877
25,30,Male,AIAN,0,10,0.0032967189316143
25,30,Male,AIAN,0,11,0.4260765519243062
25,30,Male,AIAN,0,12,0.3291537326802636
25,30,Male,AIAN,0,13,3.638924065083264
25,30,Male,AIAN,0,15,0.0032967189316143
25,30,Male,AIAN,0,16,0.0032967189316143
25,30,Male,AIAN,0,17,0.567142437358705
25,30,Male,AIAN,0,18,0.0032967189316143
25,30,Male,AIAN,0,19,0.0032967189316143
25,30,Male,AIAN,0,20,0.0032967189316143
25,30,Male,AIAN,0,21,0.1305099348236613
25,30,Male,AIAN,0,22,0.2245538584465938
25,30,Male,AIAN,0,23,0.0032967189316143
25,30,Male,AIAN,0,24,0.1093980336021867
25,30,Male,AIAN,0,25,0.944277763724138
25,30,Male,AIAN,0,26,0.1295503029499579
25,30,Male,AIAN,0,27,0.2591006058999159
25,30,Male,AIAN,0,28,24.89668933136081
25,30,Male,AIAN,0,29,0.1986437978566022
25,30,Male,AIAN,0,30,0.0032967189316143
25,30,Male,AIAN,0,31,0.1842493197510513
25,30,Male,AIAN,0,32,0.0863668686333053
25,30,Male,AIAN,0,33,0.0633357036644239
25,30,Male,AIAN,0,34,0.1024886841115223
25,30,Male,AIAN,0,35,0.0032967189316143
25,30,Male,AIAN,0,36,0.2502424655272692
25,30,Male,AIAN,0,37,0.601689184812027
25,30,Male,AIAN,0,38,0.1439447810555088
25,30,Male,AIAN,0,39,0.0032967189316143
25,30,Male,AIAN,0,40,0.4318343431665266
25,30,Male,AIAN,0,41,0.2878895621110177
