age_start,age_end,sex,race_ethnicity,born_in_us,state,gq_person_emigration_rate
25,30,Male,White,1,1,0.0012369769375851583
25,30,Male,White,1,2,0.012806622969560057
25,30,Male,White,1,4,0.006628890766089012
25,30,Male,White,1,5,0.002673612212523942
25,30,Male,White,1,6,0.006474295906803527
25,30,Male,White,1,8,0.014188506456989538
25,30,Male,White,1,9,0.004785001891971739
25,30,Male,White,1,10,0.0007533354811825446
25,30,Male,White,1,11,0.03984773549063091
25,30,Male,White,1,12,0.0027667801939068835
25,30,Male,White,1,13,0.0042963544894009205
25,30,Male,White,1,15,0.006152098683171903
25,30,Male,White,1,16,0.0017032655711936816
25,30,Male,White,1,17,0.0037550445032261555
25,30,Male,White,1,18,0.002578529971801834
25,30,Male,White,1,19,0.002699814075414852
25,30,Male,White,1,20,0.0018275296579532262
25,30,Male,White,1,21,0.005569872738414155
25,30,Male,White,1,22,0.007590519280006402
25,30,Male,White,1,23,0.0019882718465410454
25,30,Male,White,1,24,0.0024892530038749484
25,30,Male,White,1,25,0.00983623330878344
25,30,Male,White,1,26,0.0038371397936804103
25,30,Male,White,1,27,0.0036501087933532477
25,30,Male,White,1,28,0.003631505795031777
25,30,Male,White,1,29,0.0017834392829351598
25,30,Male,White,1,30,0.008879884171991727
25,30,Male,White,1,31,0.002173570389959546
25,30,Male,White,1,32,0.0013945734914877202
25,30,Male,White,1,33,0.0028056459130080657
25,30,Male,White,1,34,0.0018097952459143693
25,30,Male,White,1,35,0.013783871606890158
25,30,Male,White,1,36,0.0065221048135696595
25,30,Male,White,1,37,0.007602783821326024
25,30,Male,White,1,38,0.02405906349052139
25,30,Male,White,1,39,0.0028041430712065765
25,30,Male,White,1,40,0.003096173453437317
25,30,Male,White,1,41,0.002803563471500757
25,30,Male,White,1,42,0.004006691642416966
25,30,Male,White,1,44,0.00950270995709383
25,30,Male,White,1,45,0.003261540509321166
25,30,Male,White,1,46,0.005630066276699572
25,30,Male,White,1,47,0.003664317824195945
25,30,Male,White,1,48,0.00896653337203524
25,30,Male,White,1,49,0.014566864702209035
25,30,Male,White,1,50,0.005512797505754182
25,30,Male,White,1,51,0.00780630255859561
25,30,Male,White,1,53,0.00420242107597177
25,30,Male,White,1,54,0.0011932367202222257
25,30,Male,White,1,55,0.0023266325322047567
25,30,Male,White,1,56,0.005148393895129402
30,40,Female,AIAN,0,1,0.008613253527272867
30,40,Female,AIAN,0,2,0.0021054619733333678
30,40,Female,AIAN,0,4,0.00410934464093574
30,40,Female,AIAN,0,5,0.009474578880000155
30,40,Female,AIAN,0,6,0.00595606420298009
30,40,Female,AIAN,0,8,0.008345975389789928
30,40,Female,AIAN,0,9,0.007486087016296418
30,40,Female,AIAN,0,10,0.0024563723022222625
30,40,Female,AIAN,0,11,0.00226041837376861
30,40,Female,AIAN,0,12,0.005461536697744449
30,40,Female,AIAN,0,13,0.006767556342857254
30,40,Female,AIAN,0,15,0.004386379111111183
30,40,Female,AIAN,0,16,0.03684558453333393
30,40,Female,AIAN,0,17,0.00849202995911125
30,40,Female,AIAN,0,18,0.009101736655555704
30,40,Female,AIAN,0,19,0.013256612424691576
30,40,Female,AIAN,0,20,0.01130711059753105
30,40,Female,AIAN,0,21,0.012281861511111313
30,40,Female,AIAN,0,22,0.0061409307555556555
30,40,Female,AIAN,0,23,0.002729302558024736
30,40,Female,AIAN,0,24,0.003017828828444494
30,40,Female,AIAN,0,25,0.017822550914620178
30,40,Female,AIAN,0,26,0.008005141877777908
30,40,Female,AIAN,0,27,0.004768781392592672
30,40,Female,AIAN,0,28,0.0051174422962963805
30,40,Female,AIAN,0,29,0.023160081706667043
30,40,Female,AIAN,0,30,0.04035468782222288
30,40,Female,AIAN,0,31,0.0030513941642512582
30,40,Female,AIAN,0,32,0.002105461973333368
30,40,Female,AIAN,0,33,0.04386379111111182
30,40,Female,AIAN,0,34,0.0035091032888889466
30,40,Female,AIAN,0,35,0.019300068088889205
30,40,Female,AIAN,0,36,0.006136692708105307
30,40,Female,AIAN,0,37,0.014262806916129269
30,40,Female,AIAN,0,38,2.197868359940777
30,40,Female,AIAN,0,39,0.008405526482687478
30,40,Female,AIAN,0,40,0.004527875211469609
30,40,Female,AIAN,0,41,0.008463131461438046
30,40,Female,AIAN,0,42,0.012649093250646204
30,40,Female,AIAN,0,44,0.010026009396825563
30,40,Female,AIAN,0,45,0.007018206577777893
30,40,Female,AIAN,0,46,0.00263182746666671
30,40,Female,AIAN,0,47,0.009788551279532326
30,40,Female,AIAN,0,48,0.00886403547540156
30,40,Female,AIAN,0,49,0.005635832554882248
30,40,Female,AIAN,0,50,0.00526365493333342
30,40,Female,AIAN,0,51,0.015950469494949753
30,40,Female,AIAN,0,53,0.0039171385550388245
30,40,Female,AIAN,0,54,0.0038281126787879415
30,40,Female,AIAN,0,55,0.003197182996543262
30,40,Female,AIAN,0,56,0.012281861511111311
30,40,Female,AIAN,1,1,0.0001244626365037371
30,40,Female,AIAN,1,2,2.7279890818001654e-05
30,40,Female,AIAN,1,4,6.354283665629192e-05
30,40,Female,AIAN,1,5,0.00011730288376798044
30,40,Female,AIAN,1,6,0.0002633919955211068
30,40,Female,AIAN,1,8,0.011810542160791354
30,40,Female,AIAN,1,9,0.00036917897941673295
30,40,Female,AIAN,1,10,8.305569914530052e-05
30,40,Female,AIAN,1,11,0.0013893911499154204
30,40,Female,AIAN,1,12,0.00022299227796387887
30,40,Female,AIAN,1,13,0.0002505696140666922
30,40,Female,AIAN,1,15,0.0004007610998452556
30,40,Female,AIAN,1,16,0.00011545404639415277
30,40,Female,AIAN,1,17,0.0002712902720379191
30,40,Female,AIAN,1,18,0.0003148708897057109
30,40,Female,AIAN,1,19,0.000274148694444449
30,40,Female,AIAN,1,20,0.00016413547641577327
30,40,Female,AIAN,1,21,0.00020424853419563797
30,40,Female,AIAN,1,22,0.00019463523896368418
30,40,Female,AIAN,1,23,0.0002228002088183458
30,40,Female,AIAN,1,24,0.00017318214874220589
30,40,Female,AIAN,1,25,0.000666821727337427
30,40,Female,AIAN,1,26,0.00016993236265806037
30,40,Female,AIAN,1,27,0.00017323124975168912
30,40,Female,AIAN,1,28,0.00030792862498477044
30,40,Female,AIAN,1,29,0.00017350926613267899
30,40,Female,AIAN,1,30,7.041678840579826e-05
30,40,Female,AIAN,1,31,0.0001667472523759267
30,40,Female,AIAN,1,32,5.834100295566599e-05
30,40,Female,AIAN,1,33,0.00039294646203704353
30,40,Female,AIAN,1,34,0.0001864359243984222
30,40,Female,AIAN,1,35,4.932011715632698e-05
30,40,Female,AIAN,1,36,0.00047970887657096097
30,40,Female,AIAN,1,37,0.0001490221483897615
30,40,Female,AIAN,1,38,7.595461664261789e-05
30,40,Female,AIAN,1,39,0.00022037337361111473
30,40,Female,AIAN,1,40,2.9015686558880554e-05
30,40,Female,AIAN,1,41,0.00011225439968838436
30,40,Female,AIAN,1,42,0.0003285717850844718
30,40,Female,AIAN,1,44,0.00033633577848775847
30,40,Female,AIAN,1,45,0.0001531913542879342
30,40,Female,AIAN,1,46,1.5619154104846943e-05
30,40,Female,AIAN,1,47,0.0002501469211958988
30,40,Female,AIAN,1,48,0.0004083973452256419
30,40,Female,AIAN,1,49,0.00018057454590038606
30,40,Female,AIAN,1,50,0.000409692262154547
30,40,Female,AIAN,1,51,0.00030699491307266966
30,40,Female,AIAN,1,53,0.00013728513545404518
30,40,Female,AIAN,1,54,0.00015008384738628892
30,40,Female,AIAN,1,55,0.0001258930560590823
30,40,Female,AIAN,1,56,9.621734824372917e-05
30,40,Female,Asian,0,1,0.02450146525301752
30,40,Female,Asian,0,2,0.03506661324178516
30,40,Female,Asian,0,4,0.04724348350026796
30,40,Female,Asian,0,5,0.029671061109541503
30,40,Female,Asian,0,6,0.028306961237170053
30,40,Female,Asian,0,8,0.04085523687808367
30,40,Female,Asian,0,9,0.030513429254239357
30,40,Female,Asian,0,10,0.009110801112078045
30,40,Female,Asian,0,11,0.12542135565940077
30,40,Female,Asian,0,12,0.02460468981100393
30,40,Female,Asian,0,13,0.03162014585039515
30,40,Female,Asian,0,15,0.025778850456395313
30,40,Female,Asian,0,16,0.029864708841608058
30,40,Female,Asian,0,17,0.04447323275727813
30,40,Female,Asian,0,18,0.06367153551047623
30,40,Female,Asian,0,19,0.03052633904138713
30,40,Female,Asian,0,20,0.06870158401167126
30,40,Female,Asian,0,21,0.03480483059571113
30,40,Female,Asian,0,22,0.025447168154024483
30,40,Female,Asian,0,23,0.03861548038993971
30,40,Female,Asian,0,24,0.014963089272509156
30,40,Female,Asian,0,25,0.10777138325258194
30,40,Female,Asian,0,26,0.032204346395002775
30,40,Female,Asian,0,27,0.04875836036006006
30,40,Female,Asian,0,28,0.04489335753613304
30,40,Female,Asian,0,29,0.030123443536437672
30,40,Female,Asian,0,30,0.18671118230797965
30,40,Female,Asian,0,31,0.04921754283866358
30,40,Female,Asian,0,32,0.005284687582655997
30,40,Female,Asian,0,33,0.042880579250107076
30,40,Female,Asian,0,34,0.00937623952847453
30,40,Female,Asian,0,35,0.06428928874085985
30,40,Female,Asian,0,36,0.06816597844022591
30,40,Female,Asian,0,37,0.0323326913715709
30,40,Female,Asian,0,38,0.0810171612153741
30,40,Female,Asian,0,39,0.03415448543368704
30,40,Female,Asian,0,40,0.036649639511608934
30,40,Female,Asian,0,41,0.026231756814298634
30,40,Female,Asian,0,42,0.035565758017745364
30,40,Female,Asian,0,44,0.0859931464565053
30,40,Female,Asian,0,45,0.019894412649579772
30,40,Female,Asian,0,46,0.07299101149101753
30,40,Female,Asian,0,47,0.042793796998638896
30,40,Female,Asian,0,48,0.03457106436984103
30,40,Female,Asian,0,49,0.06941800754764149
30,40,Female,Asian,0,50,0.10643328999795418
30,40,Female,Asian,0,51,0.0236096785796623
30,40,Female,Asian,0,53,0.03511216213946197
30,40,Female,Asian,0,54,0.01749271314785902
30,40,Female,Asian,0,55,0.029465602309036283
30,40,Female,Asian,0,56,0.07172854559259377
30,40,Female,Asian,1,1,0.0023942038568584337
30,40,Female,Asian,1,2,0.0067043843324301
30,40,Female,Asian,1,4,0.0060050898126170205
30,40,Female,Asian,1,5,0.0036642425921871945
30,40,Female,Asian,1,6,0.004140462997232243
30,40,Female,Asian,1,8,0.018866268369568725
30,40,Female,Asian,1,9,0.01251239662096358
30,40,Female,Asian,1,10,0.001252393762169031
30,40,Female,Asian,1,11,0.03236145536586795
30,40,Female,Asian,1,12,0.0033668788837451966
30,40,Female,Asian,1,13,0.00500854305848071
30,40,Female,Asian,1,15,0.001581562854822361
30,40,Female,Asian,1,16,0.011986936875720361
30,40,Female,Asian,1,17,0.009447833648321755
30,40,Female,Asian,1,18,0.020326205131961723
30,40,Female,Asian,1,19,0.0043249564508033855
30,40,Female,Asian,1,20,0.003404795998466927
30,40,Female,Asian,1,21,0.008946926913379854
30,40,Female,Asian,1,22,0.0040304458801799494
30,40,Female,Asian,1,23,0.024214475775461167
30,40,Female,Asian,1,24,0.0034663147258440405
30,40,Female,Asian,1,25,0.021066302583266423
30,40,Female,Asian,1,26,0.004587911556207438
30,40,Female,Asian,1,27,0.004216058256487283
30,40,Female,Asian,1,28,0.00703603573998472
30,40,Female,Asian,1,29,0.0029322189230084135
30,40,Female,Asian,1,30,0.008643475469473827
30,40,Female,Asian,1,31,0.005386762583797797
30,40,Female,Asian,1,32,0.0006720800233393454
30,40,Female,Asian,1,33,0.05132907094444529
30,40,Female,Asian,1,34,0.005583762000441885
30,40,Female,Asian,1,35,0.01075225238518536
30,40,Female,Asian,1,36,0.0060372121574878024
30,40,Female,Asian,1,37,0.005659726150030173
30,40,Female,Asian,1,38,0.008835538789537705
30,40,Female,Asian,1,39,0.004900761775505879
30,40,Female,Asian,1,40,0.0041491868543820755
30,40,Female,Asian,1,41,0.0060430380493953165
30,40,Female,Asian,1,42,0.013313144394036167
30,40,Female,Asian,1,44,0.009714762401814219
30,40,Female,Asian,1,45,0.005220924155276839
30,40,Female,Asian,1,46,0.0036161224903157366
30,40,Female,Asian,1,47,0.0037098966650924016
30,40,Female,Asian,1,48,0.006362756374401884
30,40,Female,Asian,1,49,0.006394072031193465
30,40,Female,Asian,1,50,0.05409083750048199
30,40,Female,Asian,1,51,0.0031970857298804674
30,40,Female,Asian,1,53,0.005656346803327374
30,40,Female,Asian,1,54,0.003117660596061936
30,40,Female,Asian,1,55,0.002419630200191484
30,40,Female,Asian,1,56,0.0056227259675453115
30,40,Female,Black,0,1,0.03450492998410716
30,40,Female,Black,0,2,0.019574012955308046
30,40,Female,Black,0,4,0.017489425034065514
30,40,Female,Black,0,5,0.027897808690718107
30,40,Female,Black,0,6,0.014165736229612725
30,40,Female,Black,0,8,0.02267093806220893
30,40,Female,Black,0,9,0.006185597966803067
30,40,Female,Black,0,10,0.0011977178890219757
30,40,Female,Black,0,11,0.06420104513941846
30,40,Female,Black,0,12,0.005884162971972571
30,40,Female,Black,0,13,0.014837943561290382
30,40,Female,Black,0,15,0.045583751375928704
30,40,Female,Black,0,16,0.008986804148570445
30,40,Female,Black,0,17,0.010895841502567973
30,40,Female,Black,0,18,0.009959128428388964
30,40,Female,Black,0,19,0.00730208140524162
30,40,Female,Black,0,20,0.008012773856084787
30,40,Female,Black,0,21,0.007341533111738291
30,40,Female,Black,0,22,0.009077989162167715
30,40,Female,Black,0,23,0.008337463021695498
30,40,Female,Black,0,24,0.003465339220589714
30,40,Female,Black,0,25,0.019455820626983814
30,40,Female,Black,0,26,0.008326457499535457
30,40,Female,Black,0,27,0.015543895633119389
30,40,Female,Black,0,28,0.06673760386526424
30,40,Female,Black,0,29,0.00874545561678056
30,40,Female,Black,0,30,0.022889444982425938
30,40,Female,Black,0,31,0.006061664209182277
30,40,Female,Black,0,32,0.0020594482701181468
30,40,Female,Black,0,33,0.011814298064759804
30,40,Female,Black,0,34,0.0035763659675711445
30,40,Female,Black,0,35,0.06420052562225506
30,40,Female,Black,0,36,0.00939454212593709
30,40,Female,Black,0,37,0.015190135385191521
30,40,Female,Black,0,38,0.008427456849639388
30,40,Female,Black,0,39,0.008066787591249265
30,40,Female,Black,0,40,0.027462492537783035
30,40,Female,Black,0,41,0.007609475756861183
30,40,Female,Black,0,42,0.01939520771147573
30,40,Female,Black,0,44,0.020832279855525285
30,40,Female,Black,0,45,0.007400627620103296
30,40,Female,Black,0,46,0.018054197328904283
30,40,Female,Black,0,47,0.0172648137578882
30,40,Female,Black,0,48,0.02297031063893611
30,40,Female,Black,0,49,0.017050603370748183
30,40,Female,Black,0,50,0.015124629456379775
30,40,Female,Black,0,51,0.011508725295241702
30,40,Female,Black,0,53,0.019077781718190828
30,40,Female,Black,0,54,0.006167877794463507
30,40,Female,Black,0,55,0.008199238608688106
30,40,Female,Black,0,56,0.012759400032076321
30,40,Female,Black,1,1,0.0004593005969310894
30,40,Female,Black,1,2,0.0018538487001269486
30,40,Female,Black,1,4,0.0011207142537084582
30,40,Female,Black,1,5,0.0011464049183178985
30,40,Female,Black,1,6,0.0013566291521559875
30,40,Female,Black,1,8,0.0036733173383852813
30,40,Female,Black,1,9,0.0006314255217395921
30,40,Female,Black,1,10,0.00011171839042177053
30,40,Female,Black,1,11,0.01827432655574209
30,40,Female,Black,1,12,0.0010489686468167954
30,40,Female,Black,1,13,0.00027842268752623143
30,40,Female,Black,1,15,0.0014925199747080362
30,40,Female,Black,1,16,0.0009405892037993941
30,40,Female,Black,1,17,0.0010161936535518343
30,40,Female,Black,1,18,0.0006463589358314088
30,40,Female,Black,1,19,0.0008791379517496656
30,40,Female,Black,1,20,0.0015627255545362724
30,40,Female,Black,1,21,0.0005559347953453544
30,40,Female,Black,1,22,0.00026267925910152413
30,40,Female,Black,1,23,0.0010487521421861364
30,40,Female,Black,1,24,0.0002686615318818481
30,40,Female,Black,1,25,0.005397682574822754
30,40,Female,Black,1,26,0.0009083622184869833
30,40,Female,Black,1,27,0.0008437711337663601
30,40,Female,Black,1,28,0.0006224467539588912
30,40,Female,Black,1,29,0.0003639040247945044
30,40,Female,Black,1,30,0.0019756753034021785
30,40,Female,Black,1,31,0.0007656166298168329
30,40,Female,Black,1,32,0.0001962228753680641
30,40,Female,Black,1,33,0.0014718820500922284
30,40,Female,Black,1,34,0.0006169835771747704
30,40,Female,Black,1,35,0.0021891427557338685
30,40,Female,Black,1,36,0.0017488242472460925
30,40,Female,Black,1,37,0.0010536488568841863
30,40,Female,Black,1,38,0.0016464885532412863
30,40,Female,Black,1,39,0.0006845540981937571
30,40,Female,Black,1,40,0.0020668262723629164
30,40,Female,Black,1,41,0.0008190604909499949
30,40,Female,Black,1,42,0.0019739560651659146
30,40,Female,Black,1,44,0.006069425481061996
30,40,Female,Black,1,45,0.0003286938616358473
30,40,Female,Black,1,46,0.0006887848323070172
30,40,Female,Black,1,47,0.00035358062484565676
30,40,Female,Black,1,48,0.001423350125664333
30,40,Female,Black,1,49,0.001653490889900696
30,40,Female,Black,1,50,0.002719493743800029
30,40,Female,Black,1,51,0.001769860655326846
30,40,Female,Black,1,53,0.000941242904443309
30,40,Female,Black,1,54,0.0005247087101057354
30,40,Female,Black,1,55,0.00048104108403584884
30,40,Female,Black,1,56,0.0010581375287845615
30,40,Female,Latino,0,1,0.0015168786832953597
30,40,Female,Latino,0,2,0.009720880682977757
30,40,Female,Latino,0,4,0.0028622621975155776
30,40,Female,Latino,0,5,0.007612572166308295
30,40,Female,Latino,0,6,0.002098499555621929
30,40,Female,Latino,0,8,0.002962824489718121
30,40,Female,Latino,0,9,0.0021784140661119155
30,40,Female,Latino,0,10,0.000708577893286447
30,40,Female,Latino,0,11,0.030260289630147645
30,40,Female,Latino,0,12,0.002306782914403746
30,40,Female,Latino,0,13,0.002326857407194005
30,40,Female,Latino,0,15,0.004948552154960851
30,40,Female,Latino,0,16,0.0020331930405726255
30,40,Female,Latino,0,17,0.003134487190342271
30,40,Female,Latino,0,18,0.003869282917526516
30,40,Female,Latino,0,19,0.00943469781092357
30,40,Female,Latino,0,20,0.00199020886367966
30,40,Female,Latino,0,21,0.005882133164650184
30,40,Female,Latino,0,22,0.014019083836797822
30,40,Female,Latino,0,23,0.0036128360631661302
30,40,Female,Latino,0,24,0.0013042865587383917
30,40,Female,Latino,0,25,0.010455306903075952
30,40,Female,Latino,0,26,0.002787761744011936
30,40,Female,Latino,0,27,0.0045298931604582544
30,40,Female,Latino,0,28,0.008032702670574406
30,40,Female,Latino,0,29,0.0029328506846376993
30,40,Female,Latino,0,30,0.006747900385000093
30,40,Female,Latino,0,31,0.0027315699077265334
30,40,Female,Latino,0,32,0.00041687064946683
30,40,Female,Latino,0,33,0.00441022223398721
30,40,Female,Latino,0,34,0.0008194441327381411
30,40,Female,Latino,0,35,0.005755650174387376
30,40,Female,Latino,0,36,0.006705360120672007
30,40,Female,Latino,0,37,0.0034882879919898527
30,40,Female,Latino,0,38,0.005563746823318934
30,40,Female,Latino,0,39,0.0027412769561270616
30,40,Female,Latino,0,40,0.0035267137305825527
30,40,Female,Latino,0,41,0.0019221837638044431
30,40,Female,Latino,0,42,0.0034536619429911533
30,40,Female,Latino,0,44,0.011251478176410718
30,40,Female,Latino,0,45,0.001517753897896339
30,40,Female,Latino,0,46,0.002170074624242026
30,40,Female,Latino,0,47,0.004251187258500794
30,40,Female,Latino,0,48,0.008885077826649422
30,40,Female,Latino,0,49,0.007860551406216597
30,40,Female,Latino,0,50,0.005631475397440475
30,40,Female,Latino,0,51,0.0028456947861248937
30,40,Female,Latino,0,53,0.0037002302694942304
30,40,Female,Latino,0,54,0.005330057510959993
30,40,Female,Latino,0,55,0.004645827653026975
30,40,Female,Latino,0,56,0.020620516883147876
30,40,Female,Latino,1,1,0.0019936178047951928
30,40,Female,Latino,1,2,0.0015888852315217724
30,40,Female,Latino,1,4,0.0008063510714532955
30,40,Female,Latino,1,5,0.0012280061818126116
30,40,Female,Latino,1,6,0.0008526426750314354
30,40,Female,Latino,1,8,0.0008745179576265084
30,40,Female,Latino,1,9,0.0004952187814337641
30,40,Female,Latino,1,10,0.00021121237085289961
30,40,Female,Latino,1,11,0.012028706424612987
30,40,Female,Latino,1,12,0.0009475823738789396
30,40,Female,Latino,1,13,0.00071691294924321
30,40,Female,Latino,1,15,0.0008931833925356135
30,40,Female,Latino,1,16,0.0005092818628328685
30,40,Female,Latino,1,17,0.0005077016200359492
30,40,Female,Latino,1,18,0.0008124328291125629
30,40,Female,Latino,1,19,0.0008020215381826612
30,40,Female,Latino,1,20,0.0015113956962613552
30,40,Female,Latino,1,21,0.0007543019119893406
30,40,Female,Latino,1,22,0.0019851381713897913
30,40,Female,Latino,1,23,0.0009931326549339147
30,40,Female,Latino,1,24,0.00041283906808986065
30,40,Female,Latino,1,25,0.006522420262560447
30,40,Female,Latino,1,26,0.0008898764524149574
30,40,Female,Latino,1,27,0.0020592773062340303
30,40,Female,Latino,1,28,0.0012188142246507977
30,40,Female,Latino,1,29,0.0010657070532028943
30,40,Female,Latino,1,30,0.008637066679384275
30,40,Female,Latino,1,31,0.0006562260898309359
30,40,Female,Latino,1,32,0.00013444157682887206
30,40,Female,Latino,1,33,0.0012251655306550018
30,40,Female,Latino,1,34,0.0002851862965473569
30,40,Female,Latino,1,35,0.0010019253121419235
30,40,Female,Latino,1,36,0.0013319671310606312
30,40,Female,Latino,1,37,0.0009941396376605012
30,40,Female,Latino,1,38,0.0012830910961837009
30,40,Female,Latino,1,39,0.0006714099539024059
30,40,Female,Latino,1,40,0.0008016159123847973
30,40,Female,Latino,1,41,0.0010601052422992271
30,40,Female,Latino,1,42,0.0012781320451204716
30,40,Female,Latino,1,44,0.005613705550544523
30,40,Female,Latino,1,45,0.00048307516657369366
30,40,Female,Latino,1,46,0.0005761653213620407
30,40,Female,Latino,1,47,0.0011930521524716662
30,40,Female,Latino,1,48,0.0007867176270004606
30,40,Female,Latino,1,49,0.0014234433500648768
30,40,Female,Latino,1,50,0.017733873835000833
30,40,Female,Latino,1,51,0.004386931528151696
30,40,Female,Latino,1,53,0.001138095128223656
30,40,Female,Latino,1,54,0.006610855791347924
30,40,Female,Latino,1,55,0.0005055670952391745
30,40,Female,Latino,1,56,0.001339159821869485
30,40,Female,Multiracial or Other,0,1,0.00928149808259782
30,40,Female,Multiracial or Other,0,2,0.028446576957265424
30,40,Female,Multiracial or Other,0,4,0.06891616949802769
30,40,Female,Multiracial or Other,0,5,0.01347201192727295
30,40,Female,Multiracial or Other,0,6,0.03372916263958774
30,40,Female,Multiracial or Other,0,8,0.02156185275311391
30,40,Female,Multiracial or Other,0,9,0.033662909457364894
30,40,Female,Multiracial or Other,0,10,0.003826799882944736
30,40,Female,Multiracial or Other,0,11,0.055727546698440635
30,40,Female,Multiracial or Other,0,12,0.014181144622608366
30,40,Female,Multiracial or Other,0,13,0.042409634402299
30,40,Female,Multiracial or Other,0,15,0.055918549904153084
30,40,Female,Multiracial or Other,0,16,0.014057300675132505
30,40,Female,Multiracial or Other,0,17,0.013331522991620891
30,40,Female,Multiracial or Other,0,18,0.03162304043351052
30,40,Female,Multiracial or Other,0,19,0.11194995278443762
30,40,Female,Multiracial or Other,0,20,0.016097752808557346
30,40,Female,Multiracial or Other,0,21,0.016214477265900647
30,40,Female,Multiracial or Other,0,22,0.017699811187046634
30,40,Female,Multiracial or Other,0,23,0.015167637242105512
30,40,Female,Multiracial or Other,0,24,0.006067416021849883
30,40,Female,Multiracial or Other,0,25,0.018440522577904597
30,40,Female,Multiracial or Other,0,26,0.01131332545234918
30,40,Female,Multiracial or Other,0,27,0.0157241524029436
30,40,Female,Multiracial or Other,0,28,0.030312234175392593
30,40,Female,Multiracial or Other,0,29,0.029379735747149395
30,40,Female,Multiracial or Other,0,30,0.04061991074522031
30,40,Female,Multiracial or Other,0,31,0.07673068432419698
30,40,Female,Multiracial or Other,0,32,0.0038265096165271428
30,40,Female,Multiracial or Other,0,33,0.22466854771229397
30,40,Female,Multiracial or Other,0,34,0.004795027081973809
30,40,Female,Multiracial or Other,0,35,0.03949802683655417
30,40,Female,Multiracial or Other,0,36,0.03644642601811206
30,40,Female,Multiracial or Other,0,37,0.017604775605416383
30,40,Female,Multiracial or Other,0,38,0.027655660185859045
30,40,Female,Multiracial or Other,0,39,0.013282492274274842
30,40,Female,Multiracial or Other,0,40,0.022074867495292264
30,40,Female,Multiracial or Other,0,41,0.012090187802054354
30,40,Female,Multiracial or Other,0,42,0.03833020515555618
30,40,Female,Multiracial or Other,0,44,0.09238407623227521
30,40,Female,Multiracial or Other,0,45,0.032723900713410504
30,40,Female,Multiracial or Other,0,46,0.0120181053815543
30,40,Female,Multiracial or Other,0,47,0.013392856854272757
30,40,Female,Multiracial or Other,0,48,0.033552511910344335
30,40,Female,Multiracial or Other,0,49,0.021916669139415878
30,40,Female,Multiracial or Other,0,50,0.029632427772839993
30,40,Female,Multiracial or Other,0,51,0.033983848069394834
30,40,Female,Multiracial or Other,0,53,0.012004481503710829
30,40,Female,Multiracial or Other,0,54,0.011719723605609685
30,40,Female,Multiracial or Other,0,55,0.012465575372056985
30,40,Female,Multiracial or Other,0,56,0.020808982503111455
30,40,Female,Multiracial or Other,1,1,0.00041755920142385635
30,40,Female,Multiracial or Other,1,2,0.0006748275555555666
30,40,Female,Multiracial or Other,1,4,0.0009528360360908934
30,40,Female,Multiracial or Other,1,5,0.0005483362890229092
30,40,Female,Multiracial or Other,1,6,0.0013601083764727526
30,40,Female,Multiracial or Other,1,8,0.0008393092117342576
30,40,Female,Multiracial or Other,1,9,0.008755618349433916
30,40,Female,Multiracial or Other,1,10,0.0002360208437774111
30,40,Female,Multiracial or Other,1,11,0.0032311981887003815
30,40,Female,Multiracial or Other,1,12,0.0006675006685828804
30,40,Female,Multiracial or Other,1,13,0.0007223351259187865
30,40,Female,Multiracial or Other,1,15,0.00025906131662938535
30,40,Female,Multiracial or Other,1,16,0.000548106011091729
30,40,Female,Multiracial or Other,1,17,0.0007039070442179554
30,40,Female,Multiracial or Other,1,18,0.00227322565688018
30,40,Female,Multiracial or Other,1,19,0.0007974329328203642
30,40,Female,Multiracial or Other,1,20,0.0005446348915957304
30,40,Female,Multiracial or Other,1,21,0.0006206076139362765
30,40,Female,Multiracial or Other,1,22,0.0007711953857202433
30,40,Female,Multiracial or Other,1,23,0.0006910404271147986
30,40,Female,Multiracial or Other,1,24,0.00034068163100872944
30,40,Female,Multiracial or Other,1,25,0.007306481179894216
30,40,Female,Multiracial or Other,1,26,0.0005419167852809729
30,40,Female,Multiracial or Other,1,27,0.0006611625982808584
30,40,Female,Multiracial or Other,1,28,0.0013131116238274854
30,40,Female,Multiracial or Other,1,29,0.0004834238807455456
30,40,Female,Multiracial or Other,1,30,0.011483320694345924
30,40,Female,Multiracial or Other,1,31,0.0007144093691280636
30,40,Female,Multiracial or Other,1,32,0.0007096567572365783
30,40,Female,Multiracial or Other,1,33,0.0012278630292613258
30,40,Female,Multiracial or Other,1,34,0.00041837749951245234
30,40,Female,Multiracial or Other,1,35,0.0017519691427599808
30,40,Female,Multiracial or Other,1,36,0.0018978430671509226
30,40,Female,Multiracial or Other,1,37,0.0012628983334425157
30,40,Female,Multiracial or Other,1,38,0.0010112555294673326
30,40,Female,Multiracial or Other,1,39,0.0005604906592943746
30,40,Female,Multiracial or Other,1,40,0.0003755226427453403
30,40,Female,Multiracial or Other,1,41,0.00041593272291406866
30,40,Female,Multiracial or Other,1,42,0.001378680353882607
30,40,Female,Multiracial or Other,1,44,0.00569439320433922
30,40,Female,Multiracial or Other,1,45,0.000438690995694334
30,40,Female,Multiracial or Other,1,46,0.0005723001072007724
30,40,Female,Multiracial or Other,1,47,0.0005927249129335062
30,40,Female,Multiracial or Other,1,48,0.0012238518472214726
30,40,Female,Multiracial or Other,1,49,0.009955913824299228
