age_start,age_end,sex,race_ethnicity,born_in_us,state,household_emigration_rate
15,18,Male,NHOPI,0,18,0.004932712687122652
15,18,Male,NHOPI,0,19,0.0025183315873929736
15,18,Male,NHOPI,0,20,0.0033286078716304544
15,18,Male,NHOPI,0,21,0.0025685143715351534
15,18,Male,NHOPI,0,22,0.0038405007600028013
15,18,Male,NHOPI,0,23,0.00918780646921971
15,18,Male,NHOPI,0,24,0.006674346935976196
15,18,Male,NHOPI,0,25,0.052425686460514244
15,18,Male,NHOPI,0,26,0.005645161768546731
15,18,Male,NHOPI,0,27,0.005329722979170159
15,18,Male,NHOPI,0,28,0.004329492058724026
15,18,Male,NHOPI,0,29,0.0017658941754913108
15,18,Male,NHOPI,0,30,0.005997709429861678
15,18,Male,NHOPI,0,31,0.007127683039244767
15,18,Male,NHOPI,0,32,0.004541265534190619
15,18,Male,NHOPI,0,33,0.0052605506892881605
15,18,Male,NHOPI,0,34,0.0077380306751152145
15,18,Male,NHOPI,0,35,0.0059713124981036455
15,18,Male,NHOPI,0,36,0.01766162080575207
15,18,Male,NHOPI,0,37,0.008846925450790417
15,18,Male,NHOPI,0,38,0.003562766857730597
15,18,Male,NHOPI,0,39,0.006189873293932566
15,18,Male,NHOPI,0,40,0.007093412740790535
15,18,Male,NHOPI,0,41,0.003294939441099892
15,18,Male,NHOPI,0,42,0.005917507087967209
15,18,Male,NHOPI,0,44,0.0061151741351564695
15,18,Male,NHOPI,0,45,0.007079490346473429
15,18,Male,NHOPI,0,46,0.004578857968124849
15,18,Male,NHOPI,0,47,0.001715044379867049
15,18,Male,NHOPI,0,48,0.020489591060793514
15,18,Male,NHOPI,0,49,0.0013125118734274265
15,18,Male,NHOPI,0,50,0.003815714973437374
15,18,Male,NHOPI,0,51,0.006629634364477634
15,18,Male,NHOPI,0,53,0.010159568549160388
15,18,Male,NHOPI,0,54,0.0015262859893749494
15,18,Male,NHOPI,0,55,0.0023567855502409653
15,18,Male,NHOPI,0,56,0.009676508110364686
15,18,Male,NHOPI,1,1,0.003146288100305076
15,18,Male,NHOPI,1,2,0.0008188793063745384
15,18,Male,NHOPI,1,4,0.003348341899059538
15,18,Male,NHOPI,1,5,0.002384534504734714
15,18,Male,NHOPI,1,6,0.012278093605522419
15,18,Male,NHOPI,1,8,0.002581905055960188
15,18,Male,NHOPI,1,9,0.004835245001885341
15,18,Male,NHOPI,1,10,0.010943398012682142
15,18,Male,NHOPI,1,11,0.021886796025364284
15,18,Male,NHOPI,1,12,0.008210533442814215
15,18,Male,NHOPI,1,13,0.003624256382074764
15,18,Male,NHOPI,1,15,0.0014153927920857534
15,18,Male,NHOPI,1,16,0.0019597367041301853
15,18,Male,NHOPI,1,17,0.006527943414391735
15,18,Male,NHOPI,1,18,0.00675568498395832
15,18,Male,NHOPI,1,19,0.00550064766834382
15,18,Male,NHOPI,1,20,0.004643570668393379
15,18,Male,NHOPI,1,21,0.0039585714996946434
15,18,Male,NHOPI,1,22,0.005300288509583473
15,18,Male,NHOPI,1,23,0.02582092509246665
15,18,Male,NHOPI,1,24,0.026607535115111866
15,18,Male,NHOPI,1,25,0.006829061867410538
15,18,Male,NHOPI,1,26,0.006877416985241239
15,18,Male,NHOPI,1,27,0.0896156631701279
15,18,Male,NHOPI,1,28,0.002836680446908479
15,18,Male,NHOPI,1,29,0.0016094239193133381
15,18,Male,NHOPI,1,30,0.010439651105052159
15,18,Male,NHOPI,1,31,0.007727925486883917
15,18,Male,NHOPI,1,32,0.009699948395554141
15,18,Male,NHOPI,1,33,0.004415957421076523
15,18,Male,NHOPI,1,34,0.005312600706794837
15,18,Male,NHOPI,1,35,0.0025864175050541467
15,18,Male,NHOPI,1,36,0.006166254437451989
15,18,Male,NHOPI,1,37,0.005199490458060284
15,18,Male,NHOPI,1,38,0.013303338282639776
15,18,Male,NHOPI,1,39,0.005674942877642995
15,18,Male,NHOPI,1,40,0.0027632936385247847
15,18,Male,NHOPI,1,41,0.002407065085090025
15,18,Male,NHOPI,1,42,0.006562949164160896
15,18,Male,NHOPI,1,44,0.00789082603393224
15,18,Male,NHOPI,1,45,0.006647185591071114
15,18,Male,NHOPI,1,46,0.006486715454843536
15,18,Male,NHOPI,1,47,0.0047114918019760775
15,18,Male,NHOPI,1,48,0.008804726124347562
15,18,Male,NHOPI,1,49,0.000761107626406735
15,18,Male,NHOPI,1,50,0.0034341434760936365
15,18,Male,NHOPI,1,51,0.007215738000170243
15,18,Male,NHOPI,1,53,0.001289106960832652
15,18,Male,NHOPI,1,54,0.010439651105052159
15,18,Male,NHOPI,1,55,0.003166296883365521
15,18,Male,NHOPI,1,56,0.001699216714079945
15,18,Male,White,0,1,0.06008372079098128
15,18,Male,White,0,2,0.025407472031573605
15,18,Male,White,0,4,0.05686734526213662
15,18,Male,White,0,5,0.03955360997546308
15,18,Male,White,0,6,0.05653668603205811
15,18,Male,White,0,8,0.05968795134125368
15,18,Male,White,0,9,0.0404228301955239
15,18,Male,White,0,10,0.03744613419096622
15,18,Male,White,0,11,0.07128563388316603
15,18,Male,White,0,12,0.06795404499961367
15,18,Male,White,0,13,0.04964207831825863
15,18,Male,White,0,15,0.08279610371464159
15,18,Male,White,0,16,0.020168427212999208
15,18,Male,White,0,17,0.0444512855140232
15,18,Male,White,0,18,0.036436894357342355
15,18,Male,White,0,19,0.03996127616050748
15,18,Male,White,0,20,0.055964690301510016
15,18,Male,White,0,21,0.018099528059963413
15,18,Male,White,0,22,0.037015011520483754
15,18,Male,White,0,23,0.027504024285138307
15,18,Male,White,0,24,0.0472548405418667
15,18,Male,White,0,25,0.07736362543538851
15,18,Male,White,0,26,0.03585713465348434
15,18,Male,White,0,27,0.048196485600777314
15,18,Male,White,0,28,0.045619815034087276
15,18,Male,White,0,29,0.03721697207774808
15,18,Male,White,0,30,0.10435052406095935
15,18,Male,White,0,31,0.04759674384339379
15,18,Male,White,0,32,0.05498143673290484
15,18,Male,White,0,33,0.04589052023244277
15,18,Male,White,0,34,0.04642317108957772
15,18,Male,White,0,35,0.03308608417444841
15,18,Male,White,0,36,0.05181305270294364
15,18,Male,White,0,37,0.04420990303228866
15,18,Male,White,0,38,0.08322147619196964
15,18,Male,White,0,39,0.036579352793323416
15,18,Male,White,0,40,0.05476189293664751
15,18,Male,White,0,41,0.06155761607644396
15,18,Male,White,0,42,0.05670451971003857
15,18,Male,White,0,44,0.0731488522591998
15,18,Male,White,0,45,0.041957284602235356
15,18,Male,White,0,46,0.030321855906248668
15,18,Male,White,0,47,0.03119194268060533
15,18,Male,White,0,48,0.05323130300392362
15,18,Male,White,0,49,0.04750031964313814
15,18,Male,White,0,50,0.028937318549640774
15,18,Male,White,0,51,0.07277458797672277
15,18,Male,White,0,53,0.05482333110637859
15,18,Male,White,0,54,0.019003300866627305
15,18,Male,White,0,55,0.023026432662339585
15,18,Male,White,0,56,0.04461415365944695
15,18,Male,White,1,1,0.0021648979697430847
15,18,Male,White,1,2,0.002477366936967665
15,18,Male,White,1,4,0.002563978432658559
15,18,Male,White,1,5,0.0013910706180376238
15,18,Male,White,1,6,0.0022845568226410123
15,18,Male,White,1,8,0.0023042263082126207
15,18,Male,White,1,9,0.0014143943849041283
15,18,Male,White,1,10,0.0018995895774828115
15,18,Male,White,1,11,0.006014191850116837
15,18,Male,White,1,12,0.0028944405128214674
15,18,Male,White,1,13,0.0017110310135117503
15,18,Male,White,1,15,0.008129755028438605
15,18,Male,White,1,16,0.0025620392192281737
15,18,Male,White,1,17,0.0016913071223532972
15,18,Male,White,1,18,0.0009278421298128009
15,18,Male,White,1,19,0.001222392937321885
15,18,Male,White,1,20,0.0024827770023046606
15,18,Male,White,1,21,0.0008616490701780942
15,18,Male,White,1,22,0.0012211407496877749
15,18,Male,White,1,23,0.0013094100463290936
15,18,Male,White,1,24,0.0027814361768366313
15,18,Male,White,1,25,0.002940755298696948
15,18,Male,White,1,26,0.0014703617317053646
15,18,Male,White,1,27,0.0010700039136046031
15,18,Male,White,1,28,0.0011058047557778539
15,18,Male,White,1,29,0.001454502428017723
15,18,Male,White,1,30,0.004036047934700705
15,18,Male,White,1,31,0.0014943408422609743
15,18,Male,White,1,32,0.0017031342781327885
15,18,Male,White,1,33,0.0009951482473964288
15,18,Male,White,1,34,0.002026974159656523
15,18,Male,White,1,35,0.005798145542401878
15,18,Male,White,1,36,0.002017378480963972
15,18,Male,White,1,37,0.0033372945294331147
15,18,Male,White,1,38,0.002664432539522465
15,18,Male,White,1,39,0.0013840115463624972
15,18,Male,White,1,40,0.0016163674228026116
15,18,Male,White,1,41,0.0020710335856722844
15,18,Male,White,1,42,0.0010145452208596474
15,18,Male,White,1,44,0.0020431948844333715
15,18,Male,White,1,45,0.001727261190482036
15,18,Male,White,1,46,0.0012568918684680692
15,18,Male,White,1,47,0.0011025377006439495
15,18,Male,White,1,48,0.0026699396454713305
15,18,Male,White,1,49,0.0029145634686939784
15,18,Male,White,1,50,0.0008912364852117195
15,18,Male,White,1,51,0.0030700107120774445
15,18,Male,White,1,53,0.002833681641688588
15,18,Male,White,1,54,0.0016709962629830486
15,18,Male,White,1,55,0.0007763133338514027
15,18,Male,White,1,56,0.0007948923347696703
18,19,Female,AIAN,0,1,0.0019298232839665406
18,19,Female,AIAN,0,2,0.0019298232839665406
18,19,Female,AIAN,0,4,0.04778900898605845
18,19,Female,AIAN,0,5,0.0019298232839665406
18,19,Female,AIAN,0,6,0.046262722996683506
18,19,Female,AIAN,0,8,0.03228907743459145
18,19,Female,AIAN,0,9,0.0019298232839665406
18,19,Female,AIAN,0,10,0.0019298232839665406
18,19,Female,AIAN,0,11,0.0019298232839665406
18,19,Female,AIAN,0,12,0.07244665647377516
18,19,Female,AIAN,0,13,0.3522796888921839
18,19,Female,AIAN,0,15,0.0019298232839665406
18,19,Female,AIAN,0,16,0.0019298232839665406
18,19,Female,AIAN,0,17,0.0019298232839665406
18,19,Female,AIAN,0,18,0.051400956205440225
18,19,Female,AIAN,0,19,0.0019298232839665406
18,19,Female,AIAN,0,20,0.0019298232839665406
18,19,Female,AIAN,0,21,0.0019298232839665406
18,19,Female,AIAN,0,22,0.0019298232839665406
18,19,Female,AIAN,0,23,0.0019298232839665406
18,19,Female,AIAN,0,24,0.06264433337169674
18,19,Female,AIAN,0,25,0.0019298232839665406
18,19,Female,AIAN,0,26,0.051163884547722714
18,19,Female,AIAN,0,27,0.019637950107818738
18,19,Female,AIAN,0,28,0.004578857968124849
18,19,Female,AIAN,0,29,0.02835482663229532
18,19,Female,AIAN,0,30,0.0019298232839665406
18,19,Female,AIAN,0,31,0.0032729916846364567
18,19,Female,AIAN,0,32,0.0019298232839665406
18,19,Female,AIAN,0,33,0.0030525719787498997
18,19,Female,AIAN,0,34,0.04533842821053885
18,19,Female,AIAN,0,35,0.0019298232839665406
18,19,Female,AIAN,0,36,0.06501499070301361
18,19,Female,AIAN,0,37,0.0019298232839665406
18,19,Female,AIAN,0,38,0.013973645562092055
18,19,Female,AIAN,0,39,0.059591761392946835
18,19,Female,AIAN,0,40,0.005381512905765241
18,19,Female,AIAN,0,41,0.020078789519591855
18,19,Female,AIAN,0,42,0.03774961422626253
18,19,Female,AIAN,0,44,0.0019298232839665406
18,19,Female,AIAN,0,45,0.0019298232839665406
18,19,Female,AIAN,0,46,0.0
18,19,Female,AIAN,0,47,0.0019298232839665406
18,19,Female,AIAN,0,48,0.059774221165703224
18,19,Female,AIAN,0,49,0.0019298232839665406
18,19,Female,AIAN,0,50,0.0019298232839665406
18,19,Female,AIAN,0,51,0.037147623023032234
18,19,Female,AIAN,0,53,0.015822235134381364
18,19,Female,AIAN,0,54,0.0019298232839665406
18,19,Female,AIAN,0,55,0.03469704224751263
18,19,Female,AIAN,0,56,0.0019298232839665406
18,19,Female,AIAN,1,1,0.01190752015014884
18,19,Female,AIAN,1,2,0.00010724952900527463
18,19,Female,AIAN,1,4,0.0010635531765256247
18,19,Female,AIAN,1,5,0.0008774147207308463
18,19,Female,AIAN,1,6,0.0037328207827110427
18,19,Female,AIAN,1,8,0.0028140239441846243
18,19,Female,AIAN,1,9,0.0018243468839762007
18,19,Female,AIAN,1,10,0.001646399137859552
18,19,Female,AIAN,1,11,0.002484124133603738
18,19,Female,AIAN,1,12,0.004059116651399191
18,19,Female,AIAN,1,13,0.0029157969754729004
18,19,Female,AIAN,1,15,0.0033393381495972524
18,19,Female,AIAN,1,16,0.0013517180227544685
18,19,Female,AIAN,1,17,0.0028317808315922715
18,19,Female,AIAN,1,18,0.002622123112345934
18,19,Female,AIAN,1,19,0.010994598463503862
18,19,Female,AIAN,1,20,0.001684643414251802
18,19,Female,AIAN,1,21,0.002443389739146396
18,19,Female,AIAN,1,22,0.0033789684637970194
18,19,Female,AIAN,1,23,0.0007452372400811216
18,19,Female,AIAN,1,24,0.0036154066154844094
18,19,Female,AIAN,1,25,0.0068278668008230235
18,19,Female,AIAN,1,26,0.0029174666987762214
18,19,Female,AIAN,1,27,0.0007637912483631057
18,19,Female,AIAN,1,28,0.0008591014728871655
18,19,Female,AIAN,1,29,0.0012543296324090997
18,19,Female,AIAN,1,30,0.00023419709988263754
18,19,Female,AIAN,1,31,0.0013523723267502058
18,19,Female,AIAN,1,32,0.010089190415226178
18,19,Female,AIAN,1,33,0.0026080321179524145
18,19,Female,AIAN,1,34,0.003283213978247563
18,19,Female,AIAN,1,35,0.0002166576171509372
18,19,Female,AIAN,1,36,0.00873280490829587
18,19,Female,AIAN,1,37,0.005880346156624146
18,19,Female,AIAN,1,38,0.0003296221863817204
18,19,Female,AIAN,1,39,0.006509011905339077
18,19,Female,AIAN,1,40,0.00033981165652932947
18,19,Female,AIAN,1,41,0.001221236989426415
18,19,Female,AIAN,1,42,0.0023472134929421852
18,19,Female,AIAN,1,44,0.0039697388898297815
18,19,Female,AIAN,1,45,0.0017640204985940012
18,19,Female,AIAN,1,46,0.004902930699338586
18,19,Female,AIAN,1,47,0.0013045730948583849
18,19,Female,AIAN,1,48,0.00516152659020974
18,19,Female,AIAN,1,49,0.002541128501478486
18,19,Female,AIAN,1,50,0.0018315431872499392
18,19,Female,AIAN,1,51,0.011116933641001305
18,19,Female,AIAN,1,53,0.009908273836315876
18,19,Female,AIAN,1,54,0.004894408409315396
18,19,Female,AIAN,1,55,0.0007298436461520886
18,19,Female,AIAN,1,56,0.00025438099822915826
18,19,Female,Asian,0,1,0.014645088975284208
18,19,Female,Asian,0,2,0.009413779639228546
18,19,Female,Asian,0,4,0.02557743961679236
18,19,Female,Asian,0,5,0.011848275531357899
18,19,Female,Asian,0,6,0.0180209560440075
18,19,Female,Asian,0,8,0.01986660015646599
18,19,Female,Asian,0,9,0.021976616652559077
18,19,Female,Asian,0,10,0.02146398500964733
18,19,Female,Asian,0,11,0.07448698473005509
18,19,Female,Asian,0,12,0.028803120531201404
18,19,Female,Asian,0,13,0.02475872725563847
18,19,Female,Asian,0,15,0.018047894345827004
18,19,Female,Asian,0,16,0.016267519902317992
18,19,Female,Asian,0,17,0.020784729445808708
18,19,Female,Asian,0,18,0.022501198571879006
18,19,Female,Asian,0,19,0.03101782319951187
18,19,Female,Asian,0,20,0.031216450660953222
18,19,Female,Asian,0,21,0.015684674680448124
18,19,Female,Asian,0,22,0.01320932243289835
18,19,Female,Asian,0,23,0.008962336928983416
18,19,Female,Asian,0,24,0.02282515909837514
18,19,Female,Asian,0,25,0.03669785141150858
18,19,Female,Asian,0,26,0.0277005373785008
18,19,Female,Asian,0,27,0.008946938699454652
18,19,Female,Asian,0,28,0.009779771240984883
18,19,Female,Asian,0,29,0.02448018321294873
18,19,Female,Asian,0,30,0.010454529929896357
18,19,Female,Asian,0,31,0.04788651490930055
18,19,Female,Asian,0,32,0.009589505909997305
18,19,Female,Asian,0,33,0.011186013103059859
18,19,Female,Asian,0,34,0.022214649099794436
18,19,Female,Asian,0,35,0.01881006198518444
18,19,Female,Asian,0,36,0.02242926420471765
18,19,Female,Asian,0,37,0.02178987057635409
18,19,Female,Asian,0,38,0.019224880683841875
18,19,Female,Asian,0,39,0.019189377554872024
18,19,Female,Asian,0,40,0.01274998775806071
18,19,Female,Asian,0,41,0.020098319246940253
18,19,Female,Asian,0,42,0.01969658406740918
18,19,Female,Asian,0,44,0.036057712690436346
18,19,Female,Asian,0,45,0.019313050962197018
18,19,Female,Asian,0,46,0.01040230962128486
18,19,Female,Asian,0,47,0.014872249835808241
18,19,Female,Asian,0,48,0.026108316509792947
18,19,Female,Asian,0,49,0.020295623444612377
18,19,Female,Asian,0,50,0.023338179030348207
18,19,Female,Asian,0,51,0.0222942719167228
18,19,Female,Asian,0,53,0.016969727430265695
18,19,Female,Asian,0,54,0.01027063066719455
18,19,Female,Asian,0,55,0.012267278108800824
18,19,Female,Asian,0,56,0.020350479858332663
18,19,Female,Asian,1,1,0.0013326853087623103
18,19,Female,Asian,1,2,0.0006794037711980377
18,19,Female,Asian,1,4,0.0017238366064756426
18,19,Female,Asian,1,5,0.0008330713970275823
18,19,Female,Asian,1,6,0.002281709202644017
18,19,Female,Asian,1,8,0.001165173589774406
18,19,Female,Asian,1,9,0.0010563127517866076
18,19,Female,Asian,1,10,0.0010469338959001402
18,19,Female,Asian,1,11,0.002408638497994529
18,19,Female,Asian,1,12,0.002424246887980367
18,19,Female,Asian,1,13,0.0022910724173775907
18,19,Female,Asian,1,15,0.0008289095083841339
18,19,Female,Asian,1,16,0.0017811496528745698
18,19,Female,Asian,1,17,0.0011105576324887136
18,19,Female,Asian,1,18,0.001206865186336257
18,19,Female,Asian,1,19,0.0029485688046938198
18,19,Female,Asian,1,20,0.0012783209889953393
18,19,Female,Asian,1,21,0.0009867808107249375
18,19,Female,Asian,1,22,0.0012900773218046488
18,19,Female,Asian,1,23,0.0005692159451541664
18,19,Female,Asian,1,24,0.0024225887574441324
18,19,Female,Asian,1,25,0.0022217065018328764
18,19,Female,Asian,1,26,0.0013996394005968574
18,19,Female,Asian,1,27,0.00048617395719673107
18,19,Female,Asian,1,28,0.0009554884253180113
18,19,Female,Asian,1,29,0.0008633095973385534
18,19,Female,Asian,1,30,0.0017496874332339372
18,19,Female,Asian,1,31,0.0010583071455886144
18,19,Female,Asian,1,32,0.0005402761099553448
18,19,Female,Asian,1,33,0.0008287138413924103
18,19,Female,Asian,1,34,0.0023636270060875472
18,19,Female,Asian,1,35,0.0016901833042020356
18,19,Female,Asian,1,36,0.0017607654423995609
18,19,Female,Asian,1,37,0.0016866477827299213
18,19,Female,Asian,1,38,0.0017507644697576574
18,19,Female,Asian,1,39,0.009818943979239847
18,19,Female,Asian,1,40,0.0011447658199535509
18,19,Female,Asian,1,41,0.004643559486065915
18,19,Female,Asian,1,42,0.002285914466695784
18,19,Female,Asian,1,44,0.0013064574483491434
18,19,Female,Asian,1,45,0.0014818849882707143
18,19,Female,Asian,1,46,0.0005846027852315259
18,19,Female,Asian,1,47,0.001281249850239304
18,19,Female,Asian,1,48,0.002327065879467055
18,19,Female,Asian,1,49,0.0028204089189666688
18,19,Female,Asian,1,50,0.0025333603538784744
18,19,Female,Asian,1,51,0.0037831625452964764
18,19,Female,Asian,1,53,0.001619875152351436
18,19,Female,Asian,1,54,0.001007074364503525
18,19,Female,Asian,1,55,0.0009622001607637701
18,19,Female,Asian,1,56,0.0018289206664746517
18,19,Female,Black,0,1,0.006807905972718679
18,19,Female,Black,0,2,0.008394572941562223
18,19,Female,Black,0,4,0.02018261067902022
18,19,Female,Black,0,5,0.003632246928941011
18,19,Female,Black,0,6,0.008182033607024148
18,19,Female,Black,0,8,0.01696537985898173
18,19,Female,Black,0,9,0.004452071183001802
18,19,Female,Black,0,10,0.0019061100562782186
18,19,Female,Black,0,11,0.005959950804113443
18,19,Female,Black,0,12,0.007678488522092365
18,19,Female,Black,0,13,0.010141011745463889
18,19,Female,Black,0,15,0.015018912475758704
18,19,Female,Black,0,16,0.004414823173062179
18,19,Female,Black,0,17,0.010641987065401993
18,19,Female,Black,0,18,0.013209433903710365
18,19,Female,Black,0,19,0.003181454266509119
18,19,Female,Black,0,20,0.03601385572591671
18,19,Female,Black,0,21,0.014111541325486598
18,19,Female,Black,0,22,0.01072078079094447
18,19,Female,Black,0,23,0.04358843480100768
18,19,Female,Black,0,24,0.007862164002878242
18,19,Female,Black,0,25,0.006524639590714575
18,19,Female,Black,0,26,0.004980105570381354
18,19,Female,Black,0,27,0.005246392286599969
18,19,Female,Black,0,28,0.0040598574993630015
18,19,Female,Black,0,29,0.006439080807635159
18,19,Female,Black,0,30,0.005541311928338526
18,19,Female,Black,0,31,0.006991871517869117
18,19,Female,Black,0,32,0.004556456998571253
18,19,Female,Black,0,33,0.0050089249952521685
18,19,Female,Black,0,34,0.006982238292060464
18,19,Female,Black,0,35,0.007677424550417723
18,19,Female,Black,0,36,0.004112718732295482
18,19,Female,Black,0,37,0.009790765459311079
18,19,Female,Black,0,38,0.005181979045936448
18,19,Female,Black,0,39,0.014515698897267122
18,19,Female,Black,0,40,0.00518050561872476
18,19,Female,Black,0,41,0.007594257607688422
18,19,Female,Black,0,42,0.004962288284740347
18,19,Female,Black,0,44,0.0029613591257319463
18,19,Female,Black,0,45,0.010448492489340946
18,19,Female,Black,0,46,0.0024291654396833453
18,19,Female,Black,0,47,0.01398089324736133
18,19,Female,Black,0,48,0.011128297629030823
18,19,Female,Black,0,49,0.005269740151562376
18,19,Female,Black,0,50,0.007123384391677623
18,19,Female,Black,0,51,0.009534345727710294
18,19,Female,Black,0,53,0.006707163323204171
18,19,Female,Black,0,54,0.0034331862315061996
18,19,Female,Black,0,55,0.0036058074101257163
18,19,Female,Black,0,56,0.009811838503124675
18,19,Female,Black,1,1,0.00031467599530201273
18,19,Female,Black,1,2,0.0004112653114800467
18,19,Female,Black,1,4,0.000704414262505324
18,19,Female,Black,1,5,0.00011621389945360114
18,19,Female,Black,1,6,0.0008362327816666161
18,19,Female,Black,1,8,0.0006172748346321134
18,19,Female,Black,1,9,0.00034798070170077156
18,19,Female,Black,1,10,0.00011966443407821349
18,19,Female,Black,1,11,0.0005896564637282604
18,19,Female,Black,1,12,0.0008393859558798522
18,19,Female,Black,1,13,0.0007033883327831265
18,19,Female,Black,1,15,0.0028003807197008158
18,19,Female,Black,1,16,0.001326182786110143
18,19,Female,Black,1,17,0.0009228953454171836
18,19,Female,Black,1,18,0.00034430757949911094
18,19,Female,Black,1,19,0.0003397632869893274
18,19,Female,Black,1,20,0.0006463875935579112
18,19,Female,Black,1,21,0.00019346471729005587
18,19,Female,Black,1,22,0.00012900216189796823
18,19,Female,Black,1,23,0.00029074920986295875
18,19,Female,Black,1,24,0.0007812090220824101
18,19,Female,Black,1,25,0.0006895975120404254
18,19,Female,Black,1,26,0.0003907220662657539
18,19,Female,Black,1,27,0.0003364031178700367
18,19,Female,Black,1,28,0.0001510472906782879
18,19,Female,Black,1,29,0.0004862276959159919
18,19,Female,Black,1,30,0.0003815714973437374
18,19,Female,Black,1,31,0.0003608336428422717
18,19,Female,Black,1,32,0.0005310811541352398
18,19,Female,Black,1,33,0.00034595815759165527
18,19,Female,Black,1,34,0.00047304158664597767
18,19,Female,Black,1,35,0.00047134970039460996
18,19,Female,Black,1,36,0.0005511850499820997
18,19,Female,Black,1,37,0.0007792495630975275
18,19,Female,Black,1,38,0.006633537936319797
18,19,Female,Black,1,39,0.00035359044734803674
18,19,Female,Black,1,40,0.0014435642846160697
18,19,Female,Black,1,41,0.0004500267449047899
18,19,Female,Black,1,42,0.0003531559465024929
18,19,Female,Black,1,44,0.0006518411989631528
18,19,Female,Black,1,45,0.0003077592830265951
18,19,Female,Black,1,46,0.00034060464838114353
18,19,Female,Black,1,47,0.00045928674719636424
18,19,Female,Black,1,48,0.0006382670742337964
18,19,Female,Black,1,49,0.0006425565639071003
18,19,Female,Black,1,50,0.0011344667740939781
18,19,Female,Black,1,51,0.001132068325538063
18,19,Female,Black,1,53,0.0009516373056002434
18,19,Female,Black,1,54,0.0002076737554636333
18,19,Female,Black,1,55,0.0003437268683945048
18,19,Female,Black,1,56,0.001399972666116333
18,19,Female,Latino,0,1,0.0055103725758171625
18,19,Female,Latino,0,2,0.008703486272403249
18,19,Female,Latino,0,4,0.013127501716345063
18,19,Female,Latino,0,5,0.002426391140138372
18,19,Female,Latino,0,6,0.005096331302088187
18,19,Female,Latino,0,8,0.004101687501300074
18,19,Female,Latino,0,9,0.011601178100019418
18,19,Female,Latino,0,10,0.01387193001730085
18,19,Female,Latino,0,11,0.013613582128119844
18,19,Female,Latino,0,12,0.013121856319421393
18,19,Female,Latino,0,13,0.007752484002033771
18,19,Female,Latino,0,15,0.012413556027934548
18,19,Female,Latino,0,16,0.004269701830229805
18,19,Female,Latino,0,17,0.006155616822946029
18,19,Female,Latino,0,18,0.006698009660544723
18,19,Female,Latino,0,19,0.005521040675915639
18,19,Female,Latino,0,20,0.006843856970980638
18,19,Female,Latino,0,21,0.007511170390768053
18,19,Female,Latino,0,22,0.013754195126084362
18,19,Female,Latino,0,23,0.0040226861133286105
18,19,Female,Latino,0,24,0.011815590161590155
18,19,Female,Latino,0,25,0.015009918272111934
18,19,Female,Latino,0,26,0.007910643266131917
18,19,Female,Latino,0,27,0.00708163890025221
18,19,Female,Latino,0,28,0.0028001658038893915
18,19,Female,Latino,0,29,0.003908051556981949
18,19,Female,Latino,0,30,0.005744974722208036
18,19,Female,Latino,0,31,0.0035598101719335772
18,19,Female,Latino,0,32,0.004886846698392073
18,19,Female,Latino,0,33,0.005808008002973564
18,19,Female,Latino,0,34,0.0067988657701043625
18,19,Female,Latino,0,35,0.0037015595153183363
18,19,Female,Latino,0,36,0.007351617019338627
18,19,Female,Latino,0,37,0.010651364495385712
18,19,Female,Latino,0,38,0.008420466632411276
18,19,Female,Latino,0,39,0.006585578026879469
18,19,Female,Latino,0,40,0.004323213398202668
18,19,Female,Latino,0,41,0.005192650546074303
18,19,Female,Latino,0,42,0.007267014629129584
18,19,Female,Latino,0,44,0.01565750038913824
18,19,Female,Latino,0,45,0.00513334646342596
18,19,Female,Latino,0,46,0.0070381418035168385
18,19,Female,Latino,0,47,0.007104110027655125
18,19,Female,Latino,0,48,0.008845062356981669
18,19,Female,Latino,0,49,0.013311884925651123
18,19,Female,Latino,0,50,0.005964890799069488
18,19,Female,Latino,0,51,0.008659370319845755
18,19,Female,Latino,0,53,0.00998023119379198
18,19,Female,Latino,0,54,0.0038815316773065517
18,19,Female,Latino,0,55,0.003913689086584224
18,19,Female,Latino,0,56,0.01939980952222143
18,19,Female,Latino,1,1,0.0006745106391387248
18,19,Female,Latino,1,2,0.0007666941763195586
18,19,Female,Latino,1,4,0.00117629304466973
18,19,Female,Latino,1,5,0.00044548650672512793
18,19,Female,Latino,1,6,0.0007673157434679827
18,19,Female,Latino,1,8,0.001525848422463515
18,19,Female,Latino,1,9,0.0005230574583996942
18,19,Female,Latino,1,10,0.0014229222912810443
18,19,Female,Latino,1,11,0.008773627074937571
18,19,Female,Latino,1,12,0.0022161311531751107
18,19,Female,Latino,1,13,0.0011269839999856637
18,19,Female,Latino,1,15,0.00200624712644437
18,19,Female,Latino,1,16,0.0003385593299215137
18,19,Female,Latino,1,17,0.0008364268620098755
18,19,Female,Latino,1,18,0.0012506090461673082
18,19,Female,Latino,1,19,0.0005146382444752601
18,19,Female,Latino,1,20,0.0018800075716014393
18,19,Female,Latino,1,21,0.0007323951644511501
18,19,Female,Latino,1,22,0.0006153001613029532
18,19,Female,Latino,1,23,0.0005017048003046663
18,19,Female,Latino,1,24,0.001661497550742509
18,19,Female,Latino,1,25,0.0012625083195458937
18,19,Female,Latino,1,26,0.001155207884480304
18,19,Female,Latino,1,27,0.002283993891879694
18,19,Female,Latino,1,28,0.0005409917745350948
18,19,Female,Latino,1,29,0.0029563393522019374
