state,puma,zipcode,proportion
37,1703,27265,0.034
37,1703,27283,0.0014
37,1703,27284,0.0212
37,1703,27298,0.0011
37,1703,27301,0.0772
37,1703,27310,0.0525
37,1703,27320,0.0017
37,1703,27357,0.0307
37,1703,27358,0.0889
37,1703,27377,0.0707
37,1703,27401,0.0198
37,1703,27405,0.1085
37,1703,27406,0.1159
37,1703,27409,0.0234
37,1703,27410,0.0868
37,1703,27455,0.0472
37,1704,27233,0.009
37,1704,27260,0.1814
37,1704,27262,0.1697
37,1704,27263,0.0505
37,1704,27265,0.2613
37,1704,27282,0.0995
37,1704,27283,0.0217
37,1704,27298,0.0118
37,1704,27313,0.0319
37,1704,27317,0.0039
37,1704,27377,0.001
37,1704,27406,0.0886
37,1704,27407,0.0498
37,1704,27409,0.0199
37,1704,27410,0.0001
37,1801,27045,0.0009
37,1801,27051,0.0146
37,1801,27101,0.0858
37,1801,27104,0.1906
37,1801,27105,0.2948
37,1801,27106,0.4064
37,1801,27284,0.0069
37,1802,27101,0.1026
37,1802,27103,0.2809
37,1802,27104,0.0879
37,1802,27107,0.2241
37,1802,27127,0.2497
37,1802,27284,0.0549
37,1803,27009,0.0202
37,1803,27012,0.1565
37,1803,27019,0.0121
37,1803,27021,0.001
37,1803,27023,0.0908
37,1803,27040,0.0844
37,1803,27043,0.0001
37,1803,27045,0.0678
37,1803,27050,0.0265
37,1803,27051,0.0456
37,1803,27052,0.0103
37,1803,27103,0.0297
37,1803,27104,0.0105
37,1803,27105,0.0568
37,1803,27106,0.0318
37,1803,27107,0.0282
37,1803,27265,0.0047
37,1803,27284,0.3231
37,1900,27006,0.1372
37,1900,27011,0.0563
37,1900,27013,0.0019
37,1900,27014,0.0088
37,1900,27018,0.0749
37,1900,27020,0.0571
37,1900,27028,0.2433
37,1900,27055,0.1343
37,1900,28625,0.1218
37,1900,28634,0.0487
37,1900,28636,0.002
37,1900,28642,0.0562
37,1900,28660,0.0204
37,1900,28678,0.0231
37,1900,28689,0.0143
37,2000,28601,0.0389
37,2000,28605,0.0036
37,2000,28606,0.003
37,2000,28611,0.0116
37,2000,28625,0.0008
37,2000,28630,0.1613
37,2000,28636,0.0423
37,2000,28638,0.1
37,2000,28645,0.4028
37,2000,28654,0.0016
37,2000,28667,0.0026
37,2000,28678,0.0218
37,2000,28681,0.2092
37,2000,28689,0.0006
37,2100,28090,0.0002
37,2100,28167,0.0009
37,2100,28601,0.0272
37,2100,28602,0.0276
37,2100,28612,0.0868
37,2100,28619,0.0116
37,2100,28628,0.0036
37,2100,28637,0.0124
37,2100,28645,0.002
37,2100,28655,0.3946
37,2100,28657,0.0106
37,2100,28666,0.0032
37,2100,28667,0.0018
37,2100,28671,0.0036
37,2100,28690,0.0724
37,2100,28711,0.0013
37,2100,28749,0.0017
37,2100,28752,0.2233
37,2100,28761,0.0599
37,2100,28762,0.0544
37,2100,28777,0.0009
37,2201,28704,0.1014
37,2201,28711,0.0123
37,2201,28730,0.0715
37,2201,28732,0.0323
37,2201,28787,0.0046
37,2201,28801,0.1271
37,2201,28803,0.2515
37,2201,28804,0.1068
37,2201,28805,0.1032
37,2201,28806,0.1893
37,2202,28701,0.0291
37,2202,28704,0.0453
37,2202,28709,0.0193
37,2202,28711,0.1114
37,2202,28715,0.2044
37,2202,28748,0.0912
37,2202,28753,0.0087
37,2202,28757,0.0076
37,2202,28759,0.0014
37,2202,28778,0.0807
37,2202,28787,0.156
37,2202,28804,0.0608
37,2202,28805,0.0579
37,2202,28806,0.1261
37,2300,28702,0.0083
37,2300,28713,0.0931
37,2300,28716,0.1377
37,2300,28719,0.0589
37,2300,28721,0.0824
37,2300,28733,0.0022
37,2300,28743,0.0222
37,2300,28745,0.0108
37,2300,28748,0.0005
37,2300,28751,0.0646
37,2300,28753,0.0834
37,2300,28754,0.0579
37,2300,28771,0.0853
37,2300,28785,0.0761
37,2300,28786,0.1813
37,2300,28787,0.0037
37,2300,28789,0.0316
37,2300,99999,0
37,2400,28707,0.0024
37,2400,28717,0.0405
37,2400,28723,0.0746
37,2400,28725,0.0004
37,2400,28734,0.2332
37,2400,28736,0.015
37,2400,28741,0.0782
37,2400,28747,0
37,2400,28763,0.024
37,2400,28774,0.0192
37,2400,28775,0.0042
37,2400,28779,0.1214
37,2400,28781,0.014
37,2400,28783,0.016
37,2400,28786,0.0001
37,2400,28789,0.019
37,2400,28901,0.0411
37,2400,28902,0.0112
37,2400,28904,0.0816
37,2400,28905,0.0236
37,2400,28906,0.1721
37,2400,28909,0.0083
37,2500,28704,0.0028
37,2500,28708,0.0054
37,2500,28711,0.0004
37,2500,28712,0.1456
37,2500,28718,0.0051
37,2500,28726,0.0199
37,2500,28729,0.0193
37,2500,28731,0.0574
37,2500,28732,0.0721
37,2500,28735,0.0044
37,2500,28739,0.1517
37,2500,28742,0.0167
37,2500,28747,0.0272
37,2500,28759,0.0419
37,2500,28766,0.0086
37,2500,28768,0.0463
37,2500,28772,0.0089
37,2500,28773,0.0127
37,2500,28774,0.0094
37,2500,28790,0.0237
37,2500,28791,0.0972
37,2500,28792,0.2233
37,2600,28018,0.0403
37,2600,28019,0.0008
37,2600,28020,0.0006
37,2600,28040,0.0535
37,2600,28043,0.1441
37,2600,28073,0.0138
37,2600,28076,0.0053
37,2600,28089,0.0008
37,2600,28090,0.0001
37,2600,28114,0.0507
37,2600,28139,0.1378
37,2600,28150,0.1332
37,2600,28152,0.1602
37,2600,28160,0.0276
37,2600,28167,0.0172
37,2600,28711,0.0007
37,2600,28720,0.0031
37,2600,28722,0.0493
37,2600,28746,0.0471
37,2600,28756,0.0356
37,2600,28773,0.0215
37,2600,28782,0.0566
37,2600,28792,0.0001
37,2700,28006,0.0032
37,2700,28020,0.0194
37,2700,28021,0.0371
37,2700,28033,0.0136
37,2700,28037,0.1359
37,2700,28040,0.0007
37,2700,28073,0.0261
37,2700,28080,0.0545
37,2700,28086,0.177
37,2700,28090,0.0669
37,2700,28092,0.2841
37,2700,28150,0.0744
37,2700,28164,0.0347
37,2700,28168,0.0521
37,2700,28169,0.0015
37,2700,28650,0.0177
37,2700,28673,0.0012
37,2800,28037,0.012
37,2800,28090,0.0002
37,2800,28092,0.0022
37,2800,28168,0.0222
37,2800,28601,0.2788
37,2800,28602,0.1616
37,2800,28609,0.0392
37,2800,28610,0.0612
37,2800,28612,0.0004
37,2800,28613,0.141
37,2800,28650,0.0591
37,2800,28658,0.1668
37,2800,28673,0.0451
37,2800,28682,0.0102
37,2900,27013,0.0112
37,2900,28036,0.0025
37,2900,28115,0.2256
37,2900,28117,0.2647
37,2900,28125,0.0039
37,2900,28166,0.0659
37,2900,28625,0.1693
37,2900,28677,0.2561
37,2900,28678,0.0008
37,3001,28006,0.0077
37,3001,28012,0.0115
37,3001,28016,0.1371
37,3001,28021,0.0929
37,3001,28033,0.0088
37,3001,28034,0.1092
37,3001,28052,0.1366
37,3001,28054,0.0301
37,3001,28056,0.1389
37,3001,28077,0.0053
37,3001,28086,0.0348
37,3001,28092,0.02
37,3001,28098,0.0007
37,3001,28120,0.1745
37,3001,28164,0.0919
37,3002,28012,0.1781
37,3002,28016,0.0016
37,3002,28032,0.032
37,3002,28034,0.0506
37,3002,28052,0.1957
37,3002,28054,0.3305
37,3002,28056,0.1526
37,3002,28098,0.0336
37,3002,28101,0.0067
37,3002,28120,0.0186
37,3101,28105,0.0224
37,3101,28202,0.1244
37,3101,28203,0.0605
37,3101,28204,0.0576
37,3101,28205,0.3289
37,3101,28206,0.0097
37,3101,28207,0.0484
37,3101,28208,0.0285
37,3101,28211,0.0129
37,3101,28212,0.2489
37,3101,28227,0.0577
37,3101,28280,0.0001
37,3102,28206,0.0877
37,3102,28208,0.211
37,3102,28213,0.1192
37,3102,28214,0.1751
37,3102,28216,0.1786
37,3102,28269,0.2283
37,3103,28205,0.0953
37,3103,28206,0.0003
37,3103,28212,0.0969
37,3103,28213,0.1029
37,3103,28215,0.2636
37,3103,28227,0.1032
37,3103,28262,0.1436
37,3103,28269,0.1943
37,3104,28105,0.0116
37,3104,28209,0.0212
37,3104,28210,0.116
37,3104,28211,0.2052
37,3104,28226,0.2433
37,3104,28270,0.1772
37,3104,28277,0.2255
37,3105,28203,0.0939
37,3105,28204,0.0014
37,3105,28207,0.0368
37,3105,28208,0.0724
37,3105,28209,0.2025
37,3105,28210,0.2593
37,3105,28217,0.2104
37,3105,28273,0.1234
37,3106,28031,0.2056
37,3106,28036,0.0793
37,3106,28078,0.3517
37,3106,28214,0.0487
37,3106,28216,0.1902
37,3106,28269,0.1246
37,3107,28104,0.0042
37,3107,28105,0.1799
37,3107,28107,0.003
37,3107,28213,0.1169
37,3107,28215,0.1911
37,3107,28227,0.2744
37,3107,28262,0.194
37,3107,28269,0.0275
37,3107,28270,0.0089
37,3108,28105,0.1414
37,3108,28134,0.1002
37,3108,28210,0.0311
37,3108,28214,0.0621
37,3108,28217,0.0051
37,3108,28226,0.027
37,3108,28270,0.026
37,3108,28273,0.172
37,3108,28277,0.2511
37,3108,28278,0.1837
37,3200,28025,0.1981
37,3200,28027,0.4053
37,3200,28036,0.0185
37,3200,28075,0.0904
37,3200,28078,0.0132
37,3200,28081,0.1166
37,3200,28083,0.1323
37,3200,28213,0.0056
37,3200,28262,0
37,3200,28269,0.0201
37,3300,28001,0.2794
37,3300,28009,0.0135
37,3300,28025,0.2139
37,3300,28027,0.0027
37,3300,28071,0.0081
37,3300,28075,0.0194
37,3300,28083,0.0185
37,3300,28097,0.0511
37,3300,28107,0.0559
37,3300,28109,0.002
37,3300,28124,0.0594
37,3300,28127,0.0491
37,3300,28128,0.084
37,3300,28129,0.0546
37,3300,28137,0.0202
37,3300,28138,0.0078
37,3300,28163,0.0472
37,3300,28215,0.0132
37,3400,27013,0.0303
37,3400,27054,0.0174
37,3400,28023,0.0991
37,3400,28039,0.001
37,3400,28071,0.0144
37,3400,28072,0.0096
37,3400,28081,0.0749
37,3400,28083,0.0419
37,3400,28088,0.0219
37,3400,28115,0.0171
37,3400,28125,0.014
37,3400,28137,0.0079
37,3400,28138,0.0672
37,3400,28144,0.1866
37,3400,28146,0.2109
37,3400,28147,0.1635
37,3400,28159,0.0224
37,3500,27012,0.0296
37,3500,27107,0.071
37,3500,27127,0.0238
37,3500,27239,0.0437
37,3500,27262,0.0101
37,3500,27265,0.0473
37,3500,27284,0.0031
37,3500,27292,0.255
37,3500,27295,0.2275
37,3500,27299,0.0304
37,3500,27360,0.2558
37,3500,28127,0.0027
37,3600,27203,0.1568
37,3600,27205,0.2269
37,3600,27208,0.0045
37,3600,27233,0.0149
37,3600,27239,0.0178
37,3600,27248,0.0317
37,3600,27260,0.0023
37,3600,27263,0.1046
37,3600,27283,0.0006
37,3600,27292,0.0004
37,3600,27298,0.0459
37,3600,27313,0.0155
37,3600,27316,0.0474
37,3600,27317,0.1137
37,3600,27325,0.0004
37,3600,27341,0.0266
37,3600,27344,0.0021
37,3600,27350,0.0452
37,3600,27355,0.0152
37,3600,27360,0.0244
37,3600,27370,0.1015
37,3600,27371,0.0014
37,3700,27208,0.0016
37,3700,27209,0.0253
37,3700,27229,0.0271
37,3700,27242,0.0172
37,3700,27281,0.0227
37,3700,27306,0.0767
37,3700,27325,0.0518
37,3700,27330,0.0016
37,3700,27341,0.0142
37,3700,27356,0.0258
37,3700,27371,0.0597
37,3700,27376,0.0738
37,3700,28127,0.0442
37,3700,28315,0.0774
37,3700,28326,0.0225
37,3700,28327,0.1162
37,3700,28347,0.0001
37,3700,28350,0.0023
37,3700,28373,0.0164
37,3700,28374,0.1542
37,3700,28387,0.1271
37,3700,28394,0.0421
37,3800,27330,0
37,3800,27332,0.0985
37,3800,27501,0.1054
37,3800,27504,0.0046
37,3800,27505,0.0396
37,3800,27521,0.0539
37,3800,27526,0.0672
37,3800,27540,0.0094
37,3800,27546,0.1594
37,3800,27592,0.0003
37,3800,28323,0.0292
37,3800,28326,0.1008
37,3800,28334,0.1597
37,3800,28339,0.0634
37,3800,28356,0.0125
37,3800,28390,0.0961
37,3900,28318,0.0332
37,3900,28325,0.0042
37,3900,28328,0.2148
37,3900,28334,0.0539
37,3900,28341,0.0352
37,3900,28344,0.0178
37,3900,28349,0.0311
37,3900,28365,0.0521
37,3900,28366,0.0335
37,3900,28382,0.0519
37,3900,28385,0.0264
37,3900,28393,0.0158
37,3900,28398,0.0673
37,3900,28441,0.0188
37,3900,28444,0.0121
37,3900,28447,0.0053
37,3900,28453,0.0309
37,3900,28458,0.0563
37,3900,28464,0.0195
37,3900,28466,0.0815
37,3900,28478,0.0026
37,3900,28508,0.0192
37,3900,28518,0.0573
37,3900,28521,0.0188
37,3900,28525,0.0015
37,3900,28572,0.0313
37,3900,28574,0.0012
37,3900,28578,0.0063
37,4000,27524,0.0029
37,4000,27530,0.3328
37,4000,27534,0.2653
37,4000,27542,0.0056
37,4000,27569,0.0168
37,4000,27830,0.0415
37,4000,27863,0.0897
37,4000,27883,0.005
37,4000,28333,0.0927
37,4000,28365,0.0881
37,4000,28551,0.0316
37,4000,28578,0.028
37,4100,28454,0.0145
37,4100,28501,0.2101
37,4100,28504,0.199
37,4100,28518,0.0101
37,4100,28521,0.0012
37,4100,28525,0.026
37,4100,28526,0.0053
37,4100,28530,0.0236
37,4100,28538,0.0025
37,4100,28539,0.0036
37,4100,28540,0.1374
37,4100,28546,0.0156
37,4100,28551,0.0826
37,4100,28555,0.0468
37,4100,28562,0.0037
37,4100,28572,0.0257
37,4100,28573,0.021
37,4100,28574,0.1232
37,4100,28578,0.009
37,4100,28580,0.0003
37,4100,28582,0.0009
37,4100,28585,0.038
37,4200,27812,0.0149
37,4200,27827,0.0002
37,4200,27828,0.0477
37,4200,27829,0.009
37,4200,27834,0.3251
37,4200,27837,0.03
37,4200,27852,0.0008
37,4200,27858,0.3343
37,4200,27871,0.0036
37,4200,27879,0.0022
37,4200,27884,0.0074
37,4200,27886,0.0017
37,4200,27888,0.0007
37,4200,27889,0.0114
37,4200,28513,0.0589
37,4200,28530,0.0218
37,4200,28586,0.0009
37,4200,28590,0.1294
37,4300,28519,0.0048
37,4300,28523,0.0249
37,4300,28526,0.0211
37,4300,28527,0.0111
37,4300,28530,0.0056
37,4300,28532,0.2078
37,4300,28560,0.2839
37,4300,28562,0.3721
37,4300,28573,0.0012
37,4300,28586,0.0676
37,4400,27806,0.0195
37,4400,27808,0.0184
37,4400,27810,0.0308
37,4400,27814,0.0164
37,4400,27817,0.0448
37,4400,27821,0.0025
37,4400,27834,0.0003
37,4400,27837,0.0015
37,4400,27860,0.0123
37,4400,27865,0.0108
37,4400,27871,0.0001
37,4400,27889,0.1472
37,4400,27892,0.0003
37,4400,28510,0.0133
37,4400,28511,0.0065
37,4400,28512,0.0878
37,4400,28515,0.0157
37,4400,28516,0.0845
37,4400,28520,0.003
37,4400,28524,0.0033
37,4400,28528,0.0049
37,4400,28529,0.0135
37,4400,28531,0.0146
37,4400,28537,0.0018
37,4400,28552,0.0024
37,4400,28553,0.0042
37,4400,28556,0.0085
37,4400,28557,0.1
37,4400,28560,0.0104
37,4400,28570,0.1231
37,4400,28571,0.0236
37,4400,28575,0.0215
37,4400,28577,0.0038
37,4400,28579,0.0041
37,4400,28581,0.0019
37,4400,28582,0.0046
37,4400,28583,0.0018
37,4400,28584,0.0464
37,4400,28586,0.0021
37,4400,28587,0.0027
37,4400,28589,0.0012
37,4400,28594,0.0838
37,4400,99999,0
37,4500,28445,0.0491
37,4500,28454,0.0004
37,4500,28460,0.1169
37,4500,28539,0.1173
37,4500,28540,0.2521
37,4500,28543,0.0274
37,4500,28544,0.0435
37,4500,28546,0.3102
37,4500,28547,0.0275
37,4500,28582,0.0066
37,4500,28584,0.0491
37,4600,28401,0.0165
37,4600,28405,0.0945
37,4600,28411,0.2892
37,4600,28421,0.0158
37,4600,28425,0.0956
37,4600,28429,0.0664
37,4600,28435,0.0255
37,4600,28443,0.1734
37,4600,28445,0.0799
37,4600,28447,0.0036
37,4600,28448,0.0005
37,4600,28454,0.0089
37,4600,28457,0.0824
37,4600,28466,0.007
37,4600,28478,0.0408
37,4700,28401,0.137
37,4700,28403,0.2267
37,4700,28405,0.1175
37,4700,28409,0.1651
37,4700,28412,0.22
37,4700,28428,0.0748
37,4700,28449,0.0243
37,4700,28480,0.0346
37,4800,28420,0.0225
37,4800,28422,0.0484
37,4800,28436,0.0001
37,4800,28451,0.1582
37,4800,28452,0.0039
37,4800,28456,0.0014
37,4800,28461,0.1377
37,4800,28462,0.1537
37,4800,28465,0.1125
37,4800,28467,0.0841
37,4800,28468,0.0741
37,4800,28469,0.0956
37,4800,28470,0.0798
37,4800,28479,0.0281
37,4900,28306,0.0016
37,4900,28312,0.0023
37,4900,28320,0.0881
37,4900,28332,0.0045
37,4900,28337,0.1215
37,4900,28340,0.0091
37,4900,28358,0.0797
37,4900,28369,0.0231
37,4900,28375,0.001
37,4900,28384,0.0073
37,4900,28392,0.015
37,4900,28399,0.0192
37,4900,28423,0.0203
37,4900,28424,0.0013
37,4900,28430,0.0175
37,4900,28431,0.0685
37,4900,28432,0.0179
37,4900,28433,0.0471
37,4900,28434,0.014
37,4900,28436,0.019
37,4900,28438,0.0178
37,4900,28439,0.0168
37,4900,28441,0.0097
37,4900,28442,0.0168
37,4900,28444,0.0091
37,4900,28447,0.0059
37,4900,28448,0.0134
37,4900,28450,0.028
37,4900,28455,0.0196
37,4900,28456,0.0316
37,4900,28463,0.0757
37,4900,28472,0.1778
37,5001,28301,0.1476
37,5001,28303,0.2809
37,5001,28304,0.059
37,5001,28305,0.0646
37,5001,28306,0.0147
37,5001,28311,0.2241
37,5001,28314,0.2091
37,5002,28306,0.1015
37,5002,28307,0.1307
37,5002,28308,0.0009
37,5002,28311,0.1004
37,5002,28312,0.1959
37,5002,28318,0.008
37,5002,28334,0.0052
37,5002,28342,0.0025
37,5002,28344,0.0092
37,5002,28348,0.1943
37,5002,28356,0.0374
37,5002,28371,0.0015
37,5002,28382,0.0093
37,5002,28384,0.0041
37,5002,28390,0.1177
37,5002,28391,0.0559
37,5002,28395,0.0255
37,5003,28304,0.2992
37,5003,28306,0.2544
37,5003,28314,0.3082
37,5003,28348,0.1177
37,5003,28371,0.0204
37,5100,28340,0.0889
37,5100,28357,0.0168
37,5100,28358,0.252
37,5100,28360,0.1128
37,5100,28364,0.1168
37,5100,28371,0.034
37,5100,28372,0.1098
37,5100,28377,0.0729
37,5100,28383,0.0699
37,5100,28384,0.0888
37,5100,28386,0.0373
37,5200,27306,0.003
37,5200,28304,0.0022
37,5200,28306,0.0037
37,5200,28315,0.0128
37,5200,28330,0.003
37,5200,28338,0.0397
37,5200,28343,0.0136
37,5200,28345,0.1035
37,5200,28347,0.0094
37,5200,28351,0.0369
37,5200,28352,0.1966
37,5200,28357,0.0088
37,5200,28363,0.0098
37,5200,28364,0.0041
37,5200,28367,0.0009
37,5200,28371,0.0011
37,5200,28376,0.2728
37,5200,28377,0.026
37,5200,28379,0.221
37,5200,28386,0.0083
37,5200,28396,0.0227
37,5300,28007,0.0065
37,5300,28079,0.0131
37,5300,28091,0.0255
37,5300,28102,0.0007
37,5300,28103,0.0917
37,5300,28107,0.0003
37,5300,28108,0.0002
37,5300,28110,0.2755
37,5300,28112,0.2229
37,5300,28119,0.0278
37,5300,28133,0.0284
37,5300,28135,0.0391
37,5300,28170,0.1242
37,5300,28173,0.081
37,5300,28174,0.0631
37,5400,28079,0.2817
37,5400,28104,0.2591
37,5400,28105,0.0039
37,5400,28107,0.0004
37,5400,28108,0.0003
37,5400,28110,0.1544
37,5400,28173,0.296
37,5400,28227,0.0042
38,100,57638,0.0017
38,100,57641,0.0001
38,100,57642,0.0001
38,100,57645,0.0006
38,100,57660,0.0001
38,100,58368,0.0002
38,100,58384,0.0006
38,100,58520,0.0003
38,100,58523,0.0224
38,100,58528,0.0023
38,100,58529,0.0045
38,100,58530,0.0072
38,100,58531,0.0033
38,100,58533,0.009
38,100,58535,0.0006
38,100,58538,0.0088
38,100,58540,0.0165
38,100,58541,0.0024
38,100,58545,0.0216
38,100,58554,0.0003
38,100,58559,0.0041
38,100,58562,0.0035
38,100,58563,0.0017
38,100,58564,0.0008
38,100,58565,0.0023
38,100,58568,0.0027
38,100,58569,0.0006
38,100,58570,0.0009
38,100,58571,0.0038
38,100,58575,0.0068
38,100,58576,0.0055
38,100,58577,0.0106
38,100,58579,0.0039
38,100,58580,0.0027
38,100,58601,0.1086
38,100,58620,0.001
38,100,58621,0.0086
38,100,58622,0.0088
38,100,58623,0.0143
38,100,58625,0.0015
38,100,58626,0.0019
38,100,58627,0.001
38,100,58630,0.0029
38,100,58631,0.0008
38,100,58632,0.0011
38,100,58634,0.0018
38,100,58636,0.0061
38,100,58638,0.0007
38,100,58639,0.0124
38,100,58640,0.008
38,100,58641,0.0007
38,100,58642,0.0016
38,100,58643,0.0015
38,100,58645,0.0023
38,100,58646,0.0079
38,100,58647,0.007
38,100,58649,0.0025
38,100,58650,0.0029
38,100,58651,0.0033
38,100,58652,0.0058
38,100,58653,0.0038
38,100,58654,0.0017
38,100,58655,0.0024
38,100,58656,0.0025
38,100,58701,0.1582
38,100,58703,0.0979
38,100,58704,0.0173
38,100,58710,0.0025
38,100,58712,0.0011
38,100,58713,0.0002
38,100,58716,0.001
38,100,58718,0.0054
38,100,58721,0.0039
38,100,58722,0.007
38,100,58723,0.0019
38,100,58725,0.0019
38,100,58727,0.003
38,100,58730,0.0089
38,100,58731,0.0017
38,100,58733,0.0019
38,100,58734,0.0018
38,100,58735,0.0036
38,100,58736,0.0033
38,100,58737,0.0015
38,100,58740,0.004
38,100,58741,0.0033
38,100,58744,0.0013
38,100,58746,0.0099
38,100,58748,0.0001
38,100,58750,0.0004
38,100,58752,0.0016
38,100,58755,0.0011
38,100,58756,0.0017
38,100,58757,0.006
38,100,58759,0.0044
38,100,58761,0.0067
38,100,58762,0.0002
38,100,58763,0.0227
38,100,58765,0.0022
38,100,58768,0.0014
38,100,58769,0.0023
38,100,58770,0.0097
38,100,58771,0.0031
38,100,58772,0.0011
38,100,58773,0.0048
38,100,58775,0.0014
38,100,58776,0.0018
38,100,58778,0.0029
38,100,58779,0.0025
38,100,58781,0.0035
38,100,58782,0.0026
38,100,58784,0.0114
38,100,58785,0.0046
38,100,58787,0.0017
38,100,58788,0.0075
38,100,58789,0.0025
38,100,58790,0.0082
38,100,58792,0.0016
38,100,58794,0.0018
38,100,58795,0.0021
38,100,58801,0.0967
38,100,58830,0.0018
38,100,58831,0.003
38,100,58833,0.0008
38,100,58835,0.0021
38,100,58838,0.0012
38,100,58843,0.0029
38,100,58844,0.0013
38,100,58845,0.0025
38,100,58847,0.0015
38,100,58849,0.0062
38,100,58852,0.011
38,100,58853,0.0014
38,100,58854,0.0168
38,100,58856,0.001
38,100,59221,0.0026
38,100,59270,0.0009
38,100,59275,0.0004
38,200,58001,0.0005
38,200,58008,0.0017
38,200,58013,0.0012
38,200,58015,0.002
38,200,58017,0.0032
38,200,58018,0.0024
38,200,58027,0.0095
38,200,58030,0.0054
38,200,58031,0.002
38,200,58032,0.0058
38,200,58033,0.0033
38,200,58040,0.0075
38,200,58041,0.0128
38,200,58043,0.0015
38,200,58046,0.0003
38,200,58047,0.0001
38,200,58049,0.0028
38,200,58051,0.0019
38,200,58052,0.001
38,200,58053,0.0108
38,200,58054,0.0249
38,200,58056,0.0012
38,200,58057,0.0013
38,200,58058,0.001
38,200,58060,0.0101
38,200,58061,0.0028
38,200,58062,0.0015
38,200,58063,0.0026
38,200,58064,0.0002
38,200,58065,0.0003
38,200,58067,0.0023
38,200,58068,0.0025
38,200,58069,0.0013
38,200,58071,0.0005
38,200,58072,0.0646
38,200,58075,0.0684
38,200,58077,0.0053
38,200,58081,0.0066
38,200,58212,0.0033
38,200,58224,0.0005
38,200,58229,0.0001
38,200,58254,0.0055
38,200,58259,0.0046
38,200,58266,0.0003
38,200,58272,0.0028
38,200,58301,0.0758
38,200,58316,0.0365
38,200,58318,0.044
38,200,58321,0.0016
38,200,58325,0.0008
38,200,58327,0.0029
38,200,58329,0.02
38,200,58330,0.0035
38,200,58332,0.0039
38,200,58335,0.0066
38,200,58338,0.0009
38,200,58341,0.0237
38,200,58343,0.0009
38,200,58344,0.0088
38,200,58345,0.0013
38,200,58346,0.0064
38,200,58348,0.0072
38,200,58351,0.005
38,200,58353,0.0011
38,200,58356,0.0155
38,200,58357,0.0026
38,200,58361,0.0023
38,200,58362,0.0007
38,200,58363,0.0001
38,200,58366,0.0082
38,200,58367,0.0126
38,200,58368,0.0306
38,200,58369,0.0093
38,200,58370,0.0066
38,200,58374,0.0058
38,200,58377,0.0028
38,200,58379,0.0032
38,200,58380,0.0043
38,200,58381,0.0028
38,200,58382,0.0016
38,200,58384,0.0049
38,200,58385,0.0019
38,200,58386,0.0015
38,200,58401,0.1317
38,200,58413,0.0004
38,200,58415,0.001
38,200,58418,0.0036
38,200,58420,0.0022
38,200,58421,0.0233
38,200,58422,0.0018
38,200,58423,0.0008
38,200,58424,0.0027
38,200,58426,0.0018
38,200,58429,0.0039
38,200,58430,0.0012
38,200,58431,0.0013
38,200,58433,0.0091
38,200,58436,0.0164
38,200,58438,0.0062
38,200,58439,0.0016
38,200,58441,0.0028
38,200,58442,0.0005
38,200,58443,0.002
38,200,58444,0.0029
38,200,58445,0.0025
38,200,58451,0.002
38,200,58454,0.0035
38,200,58455,0.0026
38,200,58456,0.0057
38,200,58458,0.0106
38,200,58461,0.0041
38,200,58463,0.007
38,200,58464,0.0021
38,200,58466,0.0033
38,200,58467,0.0051
38,200,58472,0.0034
38,200,58474,0.021
38,200,58475,0
38,200,58476,0.0025
38,200,58479,0.0028
38,200,58480,0.0025
38,200,58481,0.0022
38,200,58483,0.0029
38,200,58484,0.0001
38,200,58486,0.0025
38,200,58490,0.0022
38,200,58492,0.0034
38,200,58496,0.0021
38,200,58497,0.0023
38,200,58559,0.0001
38,200,58710,0.0011
38,200,58711,0.002
38,200,58723,0.0007
38,200,58736,0.0004
38,200,58740,0
38,200,58748,0.0019
38,200,58750,0.0035
38,200,58758,0.0021
38,200,58760,0.0024
38,200,58761,0.0007
38,200,58762,0.0022
38,200,58782,0.0001
38,200,58783,0.0038
38,200,58788,0.0002
38,200,58789,0.0001
38,200,58793,0.0051
38,300,57648,0.0002
38,300,58413,0.0142
38,300,58418,0.0002
38,300,58423,0.0002
38,300,58428,0.0066
38,300,58440,0.0027
38,300,58442,0.0055
38,300,58456,0.0003
38,300,58460,0.0037
38,300,58467,0.0003
38,300,58475,0.0023
38,300,58477,0.0017
38,300,58478,0.0026
38,300,58482,0.0091
38,300,58483,0.0011
38,300,58487,0.0043
38,300,58488,0.0036
38,300,58494,0.0037
38,300,58495,0.0138
38,300,58501,0.2415
38,300,58503,0.1991
38,300,58504,0.1863
38,300,58505,0
38,300,58520,0.0022
38,300,58521,0.0048
38,300,58524,0.0013
38,300,58532,0.0027
38,300,58535,0.0046
38,300,58542,0.0031
38,300,58544,0.0058
38,300,58549,0.0019
38,300,58552,0.0206
38,300,58554,0.1789
38,300,58558,0.006
38,300,58560,0.0016
38,300,58561,0.0101
38,300,58563,0.0139
38,300,58566,0.0014
38,300,58570,0.0017
38,300,58572,0.0031
38,300,58573,0.0063
38,300,58579,0.0051
38,300,58581,0.0035
38,300,58631,0.0099
38,300,58638,0.0087
38,400,56744,0.0009
38,400,58009,0.0009
38,400,58016,0.0017
38,400,58035,0.0027
38,400,58038,0.0009
38,400,58045,0.0213
38,400,58046,0.0058
38,400,58048,0.0003
38,400,58056,0.0013
38,400,58064,0.0001
38,400,58201,0.3374
38,400,58202,0.0001
38,400,58203,0.159
38,400,58204,0.0165
38,400,58210,0.0042
38,400,58212,0.0017
