age_start,age_end,sex,race_ethnicity,born_in_us,state,non_reference_person_emigration_rate
21,22,Female,Multiracial or Other,1,30,0.0005035313824188623
21,22,Female,Multiracial or Other,1,31,0.004589053915511093
21,22,Female,Multiracial or Other,1,32,0.00044517775931794576
21,22,Female,Multiracial or Other,1,33,0.0005934714880937356
21,22,Female,Multiracial or Other,1,34,0.0010453708663666114
21,22,Female,Multiracial or Other,1,35,0.0005127020928691009
21,22,Female,Multiracial or Other,1,36,0.0012360440773549603
21,22,Female,Multiracial or Other,1,37,0.0018919437949393876
21,22,Female,Multiracial or Other,1,38,0.0004333845442115208
21,22,Female,Multiracial or Other,1,39,0.00042088306697465
21,22,Female,Multiracial or Other,1,40,0.0003421853618644007
21,22,Female,Multiracial or Other,1,41,0.0006511338517909678
21,22,Female,Multiracial or Other,1,42,0.0004480582698486802
21,22,Female,Multiracial or Other,1,44,0.001239695021275032
21,22,Female,Multiracial or Other,1,45,0.0003536805263598824
21,22,Female,Multiracial or Other,1,46,0.0003755999383166513
21,22,Female,Multiracial or Other,1,47,0.0007662208749649706
21,22,Female,Multiracial or Other,1,48,0.0009747212385266384
21,22,Female,Multiracial or Other,1,49,0.0018510731624123088
21,22,Female,Multiracial or Other,1,50,0.00028092605276568215
21,22,Female,Multiracial or Other,1,51,0.0012327075144212766
21,22,Female,Multiracial or Other,1,53,0.002025775535336844
21,22,Female,Multiracial or Other,1,54,0.00022568704566486736
21,22,Female,Multiracial or Other,1,55,0.0007689534926246362
21,22,Female,Multiracial or Other,1,56,0.0003671022021556412
21,22,Female,NHOPI,0,1,0.0069341527073843315
21,22,Female,NHOPI,0,2,0.27251220140020427
21,22,Female,NHOPI,0,4,0.008234306340018895
21,22,Female,NHOPI,0,5,0.010768331263232138
21,22,Female,NHOPI,0,6,0.01155454646914259
21,22,Female,NHOPI,0,8,0.005807352892434377
21,22,Female,NHOPI,0,9,0.03432405590155245
21,22,Female,NHOPI,0,10,0.017162027950776225
21,22,Female,NHOPI,0,11,0.04004473188514452
21,22,Female,NHOPI,0,12,0.022676553448473087
21,22,Female,NHOPI,0,13,0.012013419565543354
21,22,Female,NHOPI,0,15,0.012778142231391232
21,22,Female,NHOPI,0,16,0.005720675983592073
21,22,Female,NHOPI,0,17,0.011661377966553073
21,22,Female,NHOPI,0,18,0.008654355975177752
21,22,Female,NHOPI,0,19,0.03241716390702175
21,22,Female,NHOPI,0,20,0.00333706099042871
21,22,Female,NHOPI,0,21,0.0062407374366459
21,22,Female,NHOPI,0,22,0.05005591485643065
21,22,Female,NHOPI,0,23,0.020975811939837604
21,22,Female,NHOPI,0,24,0.01760207994951407
21,22,Female,NHOPI,0,25,0.02530965738195281
21,22,Female,NHOPI,0,26,0.01665352341890137
21,22,Female,NHOPI,0,27,0.010964628968551474
21,22,Female,NHOPI,0,28,0.003575422489745046
21,22,Female,NHOPI,0,29,0.026696487923429674
21,22,Female,NHOPI,0,30,0.004576540786873659
21,22,Female,NHOPI,0,31,0.010964628968551476
21,22,Female,NHOPI,0,32,0.00419516238796752
21,22,Female,NHOPI,0,33,0.015255135956245532
21,22,Female,NHOPI,0,34,0.01817155900670423
21,22,Female,NHOPI,0,35,0.005720675983592074
21,22,Female,NHOPI,0,36,0.015831638187150162
21,22,Female,NHOPI,0,37,0.016399271152963944
21,22,Female,NHOPI,0,38,0.001968308997140865
21,22,Female,NHOPI,0,39,0.00942852152851286
21,22,Female,NHOPI,0,40,0.055209063460698114
21,22,Female,NHOPI,0,41,0.005720675983592073
21,22,Female,NHOPI,0,42,0.009040080566664018
21,22,Female,NHOPI,0,44,0.010487905969918802
21,22,Female,NHOPI,0,45,0.061938677007533936
21,22,Female,NHOPI,0,46,0.019068919945306913
21,22,Female,NHOPI,0,47,0.006102054382498212
21,22,Female,NHOPI,0,48,0.011212524927840464
21,22,Female,NHOPI,0,49,0.002523827639820032
21,22,Female,NHOPI,0,50,0.005720675983592074
21,22,Female,NHOPI,0,51,0.01614501888702652
21,22,Female,NHOPI,0,53,0.004712747357911566
21,22,Female,NHOPI,0,54,0.007627567978122766
21,22,Female,NHOPI,0,55,0.010964628968551476
21,22,Female,NHOPI,0,56,0.003178153324217819
21,22,Female,NHOPI,1,1,0.0012416971127176596
21,22,Female,NHOPI,1,2,0.000251853659654997
21,22,Female,NHOPI,1,4,0.0009454338460278219
21,22,Female,NHOPI,1,5,0.0005843701273561796
21,22,Female,NHOPI,1,6,0.002167018075192744
21,22,Female,NHOPI,1,8,0.008729989912460821
21,22,Female,NHOPI,1,9,0.003316333903531637
21,22,Female,NHOPI,1,10,0.0021793051366065046
21,22,Female,NHOPI,1,11,0.005085045318748511
21,22,Female,NHOPI,1,12,0.0028646522270777807
21,22,Female,NHOPI,1,13,0.015188809278174897
21,22,Female,NHOPI,1,15,0.004222403702175102
21,22,Female,NHOPI,1,16,0.00047672299863267276
21,22,Female,NHOPI,1,17,0.0018502516382575022
21,22,Female,NHOPI,1,18,0.0010815208327188996
21,22,Female,NHOPI,1,19,0.0006554941231199251
21,22,Female,NHOPI,1,20,0.0013399781583188644
21,22,Female,NHOPI,1,21,0.001046921095036458
21,22,Female,NHOPI,1,22,0.0009967844516864978
21,22,Female,NHOPI,1,23,0.0015890766621089094
21,22,Female,NHOPI,1,24,0.0028436108690369955
21,22,Female,NHOPI,1,25,0.003344876121553835
21,22,Female,NHOPI,1,26,0.002602649884427025
21,22,Female,NHOPI,1,27,0.002014829277239976
21,22,Female,NHOPI,1,28,0.0007627567978122766
21,22,Female,NHOPI,1,29,0.0007461751282946183
21,22,Female,NHOPI,1,30,0.001362065710379065
21,22,Female,NHOPI,1,31,0.0012712613296871273
21,22,Female,NHOPI,1,32,0.003906803110745806
21,22,Female,NHOPI,1,33,0.0025425226593742546
21,22,Female,NHOPI,1,34,0.002736950862738169
21,22,Female,NHOPI,1,35,0.0014301689958980187
21,22,Female,NHOPI,1,36,0.0026931460396689387
21,22,Female,NHOPI,1,37,0.0018658835645407837
21,22,Female,NHOPI,1,38,0.003813783989061383
21,22,Female,NHOPI,1,39,0.0017373904839057405
21,22,Female,NHOPI,1,40,0.0020574360993620613
21,22,Female,NHOPI,1,41,0.0054963357489414034
21,22,Female,NHOPI,1,42,0.0014215013050137878
21,22,Female,NHOPI,1,44,0.0014301689958980185
21,22,Female,NHOPI,1,45,0.0008994773559107035
21,22,Female,NHOPI,1,46,0.002224707326952473
21,22,Female,NHOPI,1,47,0.0015601843591614745
21,22,Female,NHOPI,1,48,0.003093698900217625
21,22,Female,NHOPI,1,49,0.0004486804693013391
21,22,Female,NHOPI,1,50,0.003813783989061383
21,22,Female,NHOPI,1,51,0.0032730235727019322
21,22,Female,NHOPI,1,53,0.0009471317853629262
21,22,Female,NHOPI,1,54,0.0011217011732533478
21,22,Female,NHOPI,1,55,0.0013834314470124625
21,22,Female,NHOPI,1,56,0.002383614993163364
21,22,Female,White,0,1,0.027511284515173647
21,22,Female,White,0,2,0.03525526342913753
21,22,Female,White,0,4,0.032064108585451556
21,22,Female,White,0,5,0.04350417067745383
21,22,Female,White,0,6,0.04365730880572846
21,22,Female,White,0,8,0.05590102563577886
21,22,Female,White,0,9,0.05668702273304033
21,22,Female,White,0,10,0.04474940839061322
21,22,Female,White,0,11,0.09771659296832669
21,22,Female,White,0,12,0.04167562252378291
21,22,Female,White,0,13,0.03980020541128704
21,22,Female,White,0,15,0.07576548269754584
21,22,Female,White,0,16,0.032078334010733484
21,22,Female,White,0,17,0.037644449699892106
21,22,Female,White,0,18,0.046565562820607975
21,22,Female,White,0,19,0.022372846725964988
21,22,Female,White,0,20,0.03168099709069962
21,22,Female,White,0,21,0.02733540470129855
21,22,Female,White,0,22,0.02352720200613815
21,22,Female,White,0,23,0.0334235597625366
21,22,Female,White,0,24,0.048218960691197445
21,22,Female,White,0,25,0.0538768935620076
21,22,Female,White,0,26,0.029350016971025426
21,22,Female,White,0,27,0.044774099046240586
21,22,Female,White,0,28,0.013376167930530473
21,22,Female,White,0,29,0.02723111836487005
21,22,Female,White,0,30,0.02961892035698545
21,22,Female,White,0,31,0.062061264239497
21,22,Female,White,0,32,0.029281489618741312
21,22,Female,White,0,33,0.047173817001310465
21,22,Female,White,0,34,0.036820792515463746
21,22,Female,White,0,35,0.036451455719980735
21,22,Female,White,0,36,0.04138586587185167
21,22,Female,White,0,37,0.031177006704598904
21,22,Female,White,0,38,0.060870838854609186
21,22,Female,White,0,39,0.02936850692310661
21,22,Female,White,0,40,0.028285197907590053
21,22,Female,White,0,41,0.039195448306265535
21,22,Female,White,0,42,0.038515797159431334
21,22,Female,White,0,44,0.023882597806835104
21,22,Female,White,0,45,0.02654006449991672
21,22,Female,White,0,46,0.038681832811441635
21,22,Female,White,0,47,0.02011754494157482
21,22,Female,White,0,48,0.0412468410357168
21,22,Female,White,0,49,0.03824205370468551
21,22,Female,White,0,50,0.016180201544457547
21,22,Female,White,0,51,0.04698282074461819
21,22,Female,White,0,53,0.040299027189761485
21,22,Female,White,0,54,0.01143827715473879
21,22,Female,White,0,55,0.025918671813408598
21,22,Female,White,0,56,0.038487494711265585
21,22,Female,White,1,1,0.0005595147525130006
21,22,Female,White,1,2,0.002244354263172253
21,22,Female,White,1,4,0.001191851466312548
21,22,Female,White,1,5,0.0007723682000173309
21,22,Female,White,1,6,0.00181539476690271
21,22,Female,White,1,8,0.0018046782009060562
21,22,Female,White,1,9,0.001565791842211272
21,22,Female,White,1,10,0.0008596061640937622
21,22,Female,White,1,11,0.005339719443749905
21,22,Female,White,1,12,0.001617964853875176
21,22,Female,White,1,13,0.0009935496130900545
21,22,Female,White,1,15,0.002556365259308491
21,22,Female,White,1,16,0.0010201709541547677
21,22,Female,White,1,17,0.0011161288599055611
21,22,Female,White,1,18,0.0009682553542980965
21,22,Female,White,1,19,0.0007113595432675185
21,22,Female,White,1,20,0.0009600074221295414
21,22,Female,White,1,21,0.0005783340548457217
21,22,Female,White,1,22,0.000546324886699079
21,22,Female,White,1,23,0.000749943401077238
21,22,Female,White,1,24,0.0017938355070712655
21,22,Female,White,1,25,0.0017314560169814591
21,22,Female,White,1,26,0.0012817179780103532
21,22,Female,White,1,27,0.0009578966130730774
21,22,Female,White,1,28,0.00034691285052090127
21,22,Female,White,1,29,0.0008636038497448494
21,22,Female,White,1,30,0.0009301705169910694
21,22,Female,White,1,31,0.0014438524897013897
21,22,Female,White,1,32,0.0011843783141354015
21,22,Female,White,1,33,0.0014457155893590247
21,22,Female,White,1,34,0.0014082037630929196
21,22,Female,White,1,35,0.0011454594571328122
21,22,Female,White,1,36,0.0015460983468199975
21,22,Female,White,1,37,0.0010732623337244094
21,22,Female,White,1,38,0.00043151895626983874
21,22,Female,White,1,39,0.0009362886871878924
21,22,Female,White,1,40,0.000683311428238736
21,22,Female,White,1,41,0.001471571600156696
21,22,Female,White,1,42,0.0007130121073122926
21,22,Female,White,1,44,0.000537202402984196
21,22,Female,White,1,45,0.0009120305266454034
21,22,Female,White,1,46,0.001665765520344857
21,22,Female,White,1,47,0.0010342495911223914
21,22,Female,White,1,48,0.0013206337765384701
21,22,Female,White,1,49,0.00293677157272874
21,22,Female,White,1,50,0.002482590152664307
21,22,Female,White,1,51,0.0016336825435503094
21,22,Female,White,1,53,0.0015981647071393523
21,22,Female,White,1,54,0.00044478049827432434
21,22,Female,White,1,55,0.0007336589665578639
21,22,Female,White,1,56,0.0017387259731676526
21,22,Male,AIAN,0,1,0.0
21,22,Male,AIAN,0,2,0.0019068919945306915
21,22,Male,AIAN,0,4,0.0009534459972653457
21,22,Male,AIAN,0,5,0.0
21,22,Male,AIAN,0,6,0.0027543995476554434
21,22,Male,AIAN,0,8,0.001968308997140865
21,22,Male,AIAN,0,9,0.001968308997140865
21,22,Male,AIAN,0,10,0.0
21,22,Male,AIAN,0,11,0.001968308997140865
21,22,Male,AIAN,0,12,0.0025425226593742555
21,22,Male,AIAN,0,13,0.0
21,22,Male,AIAN,0,15,0.001968308997140865
21,22,Male,AIAN,0,16,0.001968308997140865
21,22,Male,AIAN,0,17,0.0009534459972653457
21,22,Male,AIAN,0,18,0.0009534459972653457
21,22,Male,AIAN,0,19,0.0019068919945306915
21,22,Male,AIAN,0,20,0.0
21,22,Male,AIAN,0,21,0.0
21,22,Male,AIAN,0,22,0.001968308997140865
21,22,Male,AIAN,0,23,0.0
21,22,Male,AIAN,0,24,0.0006356306648435639
21,22,Male,AIAN,0,25,0.0019068919945306915
21,22,Male,AIAN,0,26,0.0019068919945306915
21,22,Male,AIAN,0,27,0.0006356306648435639
21,22,Male,AIAN,0,28,0.0
21,22,Male,AIAN,0,29,0.0
21,22,Male,AIAN,0,30,0.001968308997140865
21,22,Male,AIAN,0,31,0.0
21,22,Male,AIAN,0,32,0.001968308997140865
21,22,Male,AIAN,0,33,0.001968308997140865
21,22,Male,AIAN,0,34,0.0
21,22,Male,AIAN,0,35,0.001968308997140865
21,22,Male,AIAN,0,36,0.0007150844979490092
21,22,Male,AIAN,0,37,0.003813783989061383
21,22,Male,AIAN,0,38,0.0
21,22,Male,AIAN,0,39,0.0006356306648435639
21,22,Male,AIAN,0,40,0.0
21,22,Male,AIAN,0,41,0.0012712613296871277
21,22,Male,AIAN,0,42,0.0007627567978122765
21,22,Male,AIAN,0,44,0.0
21,22,Male,AIAN,0,45,0.0
21,22,Male,AIAN,0,46,0.001968308997140865
21,22,Male,AIAN,0,47,0.0019068919945306915
21,22,Male,AIAN,0,48,0.001906891994530691
21,22,Male,AIAN,0,49,0.0019068919945306915
21,22,Male,AIAN,0,50,0.0019068919945306915
21,22,Male,AIAN,0,51,0.0009534459972653456
21,22,Male,AIAN,0,53,0.0009534459972653457
21,22,Male,AIAN,0,54,0.001968308997140865
21,22,Male,AIAN,0,55,0.0667412198085742
21,22,Male,AIAN,0,56,0.001968308997140865
21,22,Male,AIAN,1,1,0.00032976327724966843
21,22,Male,AIAN,1,2,5.1173655220456396e-05
21,22,Male,AIAN,1,4,0.00041943856498842085
21,22,Male,AIAN,1,5,0.0003522284575884716
21,22,Male,AIAN,1,6,0.0014161126955885093
21,22,Male,AIAN,1,8,0.0005951446352356934
21,22,Male,AIAN,1,9,0.0009810821131281092
21,22,Male,AIAN,1,10,0.0010756826635814156
21,22,Male,AIAN,1,11,0.0014301689958980187
21,22,Male,AIAN,1,12,0.0011676563314527142
21,22,Male,AIAN,1,13,0.0006707872281645573
21,22,Male,AIAN,1,15,0.0016727122759041151
21,22,Male,AIAN,1,16,0.00017766074483205197
21,22,Male,AIAN,1,17,0.000981846516332824
21,22,Male,AIAN,1,18,0.0006259263798841201
21,22,Male,AIAN,1,19,0.007857476942002352
21,22,Male,AIAN,1,20,0.00036277457456925346
21,22,Male,AIAN,1,21,0.0005867359983171358
21,22,Male,AIAN,1,22,0.0016411230754323372
21,22,Male,AIAN,1,23,0.00014021264665666847
21,22,Male,AIAN,1,24,0.001201822685628587
21,22,Male,AIAN,1,25,0.0010273044900112526
21,22,Male,AIAN,1,26,0.0012325917835369485
21,22,Male,AIAN,1,27,0.00045440830507965414
21,22,Male,AIAN,1,28,0.00019283177472782274
21,22,Male,AIAN,1,29,0.0005269043669097963
21,22,Male,AIAN,1,30,0.00011995632937394804
21,22,Male,AIAN,1,31,0.00045044692784189556
21,22,Male,AIAN,1,32,0.0004921011598788881
21,22,Male,AIAN,1,33,0.001009531055928013
21,22,Male,AIAN,1,34,0.000976955624595176
21,22,Male,AIAN,1,35,5.5935498506233606e-05
21,22,Male,AIAN,1,36,0.0036476784146249105
21,22,Male,AIAN,1,37,0.0009264514899815023
21,22,Male,AIAN,1,38,8.130159666603723e-05
21,22,Male,AIAN,1,39,0.0005356887364090412
21,22,Male,AIAN,1,40,0.0005180872501409308
21,22,Male,AIAN,1,41,0.002891275767518511
21,22,Male,AIAN,1,42,0.0015718974549509754
21,22,Male,AIAN,1,44,0.0006356306648435637
21,22,Male,AIAN,1,45,0.0005526095167823637
21,22,Male,AIAN,1,46,4.263376410536098e-05
21,22,Male,AIAN,1,47,0.0005238714270688712
21,22,Male,AIAN,1,48,0.002085837870850287
21,22,Male,AIAN,1,49,0.0016667109417844593
21,22,Male,AIAN,1,50,0.0003813783989061383
21,22,Male,AIAN,1,51,0.0013742405994103864
21,22,Male,AIAN,1,53,0.0010147608523949497
21,22,Male,AIAN,1,54,0.00034281204396057374
21,22,Male,AIAN,1,55,0.00030155501308857445
21,22,Male,AIAN,1,56,0.00010896525683032522
21,22,Male,Asian,0,1,0.0105607498916114
21,22,Male,Asian,0,2,0.03716113911292737
21,22,Male,Asian,0,4,0.018275213591562464
21,22,Male,Asian,0,5,0.01336785210561747
21,22,Male,Asian,0,6,0.01622255778590406
21,22,Male,Asian,0,8,0.015936017302457268
21,22,Male,Asian,0,9,0.01818138035338249
21,22,Male,Asian,0,10,0.01181548900408574
21,22,Male,Asian,0,11,0.0288308074035466
21,22,Male,Asian,0,12,0.02160841784964792
21,22,Male,Asian,0,13,0.012328232946159921
21,22,Male,Asian,0,15,0.02283565890160849
21,22,Male,Asian,0,16,0.012039592592919266
21,22,Male,Asian,0,17,0.014784900322130335
21,22,Male,Asian,0,18,0.015750963418010733
21,22,Male,Asian,0,19,0.010205555009355246
21,22,Male,Asian,0,20,0.023158399162493216
21,22,Male,Asian,0,21,0.009721971018782308
21,22,Male,Asian,0,22,0.011213707496519244
21,22,Male,Asian,0,23,0.011192626924419274
21,22,Male,Asian,0,24,0.014808842085185155
21,22,Male,Asian,0,25,0.020446119719134636
21,22,Male,Asian,0,26,0.017566416635398922
21,22,Male,Asian,0,27,0.014402148828423852
21,22,Male,Asian,0,28,0.006442703049482336
21,22,Male,Asian,0,29,0.016842561629614585
21,22,Male,Asian,0,30,0.009935910918870442
21,22,Male,Asian,0,31,0.013043141242589928
21,22,Male,Asian,0,32,0.01182443294822826
21,22,Male,Asian,0,33,0.0192323678305524
21,22,Male,Asian,0,34,0.01628042526620392
21,22,Male,Asian,0,35,0.024761134854353748
21,22,Male,Asian,0,36,0.01693933074634766
21,22,Male,Asian,0,37,0.019890728882304656
21,22,Male,Asian,0,38,0.012302528996972203
21,22,Male,Asian,0,39,0.010960088749516879
21,22,Male,Asian,0,40,0.008991098275287185
21,22,Male,Asian,0,41,0.028712914183964745
21,22,Male,Asian,0,42,0.013046058891543309
21,22,Male,Asian,0,44,0.014266377144266653
21,22,Male,Asian,0,45,0.01270439836097669
21,22,Male,Asian,0,46,0.008907909745879086
21,22,Male,Asian,0,47,0.01285777462517465
21,22,Male,Asian,0,48,0.014820867106721593
21,22,Male,Asian,0,49,0.028700025516123717
21,22,Male,Asian,0,50,0.012557581427397236
21,22,Male,Asian,0,51,0.016546260744209017
21,22,Male,Asian,0,53,0.0209849358249789
21,22,Male,Asian,0,54,0.0058334491660643195
21,22,Male,Asian,0,55,0.012019480591442843
21,22,Male,Asian,0,56,0.014473622843732952
21,22,Male,Asian,1,1,0.0011644382221299107
21,22,Male,Asian,1,2,0.001113566699096167
21,22,Male,Asian,1,4,0.0018219371434799563
21,22,Male,Asian,1,5,0.0006982057043877488
21,22,Male,Asian,1,6,0.0016284785133885745
21,22,Male,Asian,1,8,0.0019823392340350084
21,22,Male,Asian,1,9,0.0017875848601963216
21,22,Male,Asian,1,10,0.0026098936515005313
21,22,Male,Asian,1,11,0.002542522659374255
21,22,Male,Asian,1,12,0.002398138989183883
21,22,Male,Asian,1,13,0.001485331398327603
21,22,Male,Asian,1,15,0.0016285601268053204
21,22,Male,Asian,1,16,0.0007984781905472868
21,22,Male,Asian,1,17,0.001510778956028079
21,22,Male,Asian,1,18,0.0013840345121593728
21,22,Male,Asian,1,19,0.002860337991796037
21,22,Male,Asian,1,20,0.0011795753530661418
21,22,Male,Asian,1,21,0.0009545988944809024
21,22,Male,Asian,1,22,0.0008950313411504386
21,22,Male,Asian,1,23,0.0008160123400018725
21,22,Male,Asian,1,24,0.001569164206648837
21,22,Male,Asian,1,25,0.0020680750130060337
21,22,Male,Asian,1,26,0.0019639357721448576
21,22,Male,Asian,1,27,0.0013915699728751835
21,22,Male,Asian,1,28,0.0005307089044279275
21,22,Male,Asian,1,29,0.0015195311893672022
21,22,Male,Asian,1,30,0.0010822900509498518
21,22,Male,Asian,1,31,0.001188063598686661
21,22,Male,Asian,1,32,0.0018345209832643012
21,22,Male,Asian,1,33,0.0010528399815362504
21,22,Male,Asian,1,34,0.0015391930257902804
21,22,Male,Asian,1,35,0.0016961572997173263
21,22,Male,Asian,1,36,0.0016792646130085439
21,22,Male,Asian,1,37,0.001384911767845619
21,22,Male,Asian,1,38,0.0009301912168442395
21,22,Male,Asian,1,39,0.0012982920151766088
21,22,Male,Asian,1,40,0.000755138192898758
21,22,Male,Asian,1,41,0.002123299145225786
21,22,Male,Asian,1,42,0.0012934948965842381
21,22,Male,Asian,1,44,0.0010016747831192345
21,22,Male,Asian,1,45,0.0014001654505295285
21,22,Male,Asian,1,46,0.001195164700797405
21,22,Male,Asian,1,47,0.0014810672408648153
21,22,Male,Asian,1,48,0.0015700444838205297
21,22,Male,Asian,1,49,0.0033402952034452134
21,22,Male,Asian,1,50,0.0011237042110627286
21,22,Male,Asian,1,51,0.002285675982559917
21,22,Male,Asian,1,53,0.002146611679028317
21,22,Male,Asian,1,54,0.0005662102509357344
21,22,Male,Asian,1,55,0.0011882974878902768
21,22,Male,Asian,1,56,0.0008638057753002277
21,22,Male,Black,0,1,0.014794129100424921
21,22,Male,Black,0,2,0.028939890269936375
21,22,Male,Black,0,4,0.010452461880801131
21,22,Male,Black,0,5,0.01001442598488227
21,22,Male,Black,0,6,0.021463584144085442
21,22,Male,Black,0,8,0.020068461296129617
21,22,Male,Black,0,9,0.019819458670843018
21,22,Male,Black,0,10,0.012585487163902563
21,22,Male,Black,0,11,0.01754340634968236
21,22,Male,Black,0,12,0.017457882119419187
21,22,Male,Black,0,13,0.012211409536534282
21,22,Male,Black,0,15,0.033187254904812995
21,22,Male,Black,0,16,0.013263493206402362
21,22,Male,Black,0,17,0.016035985611933506
21,22,Male,Black,0,18,0.014282747323272924
21,22,Male,Black,0,19,0.01325936340264773
21,22,Male,Black,0,20,0.011546705116053246
21,22,Male,Black,0,21,0.009711024046221112
21,22,Male,Black,0,22,0.012394797964449493
21,22,Male,Black,0,23,0.006785357347205043
21,22,Male,Black,0,24,0.021959834922437995
21,22,Male,Black,0,25,0.020357096727692026
21,22,Male,Black,0,26,0.012596600951600747
21,22,Male,Black,0,27,0.023580524638847127
21,22,Male,Black,0,28,0.006803602301473702
21,22,Male,Black,0,29,0.008045656597244467
21,22,Male,Black,0,30,0.009314433973284532
21,22,Male,Black,0,31,0.012691066494673185
21,22,Male,Black,0,32,0.012841581837564174
21,22,Male,Black,0,33,0.012156436465133159
21,22,Male,Black,0,34,0.01688211719928548
21,22,Male,Black,0,35,0.02686984174111429
21,22,Male,Black,0,36,0.0153225079629799
21,22,Male,Black,0,37,0.01698016447864707
21,22,Male,Black,0,38,0.06073162079550777
21,22,Male,Black,0,39,0.010313902075417878
21,22,Male,Black,0,40,0.015033628300315198
21,22,Male,Black,0,41,0.0176131206806652
21,22,Male,Black,0,42,0.010903070142902212
21,22,Male,Black,0,44,0.011078134444416398
21,22,Male,Black,0,45,0.019594959116211928
21,22,Male,Black,0,46,0.0178532762987936
21,22,Male,Black,0,47,0.010734710792099205
21,22,Male,Black,0,48,0.017897967889536365
21,22,Male,Black,0,49,0.018603387627393317
21,22,Male,Black,0,50,0.009233371762990716
21,22,Male,Black,0,51,0.020663435989633314
21,22,Male,Black,0,53,0.018227974950668746
21,22,Male,Black,0,54,0.020906888132806375
21,22,Male,Black,0,55,0.013706508518263027
21,22,Male,Black,0,56,0.0145525968003658
21,22,Male,Black,1,1,0.0003951252630964217
21,22,Male,Black,1,2,0.0007211189662861317
21,22,Male,Black,1,4,0.0006887878162369687
21,22,Male,Black,1,5,0.00022152135545757204
21,22,Male,Black,1,6,0.0007892178203764387
21,22,Male,Black,1,8,0.0011636253011233196
21,22,Male,Black,1,9,0.0013901093221409904
21,22,Male,Black,1,10,0.00023504892258867735
21,22,Male,Black,1,11,0.0011844790294323003
21,22,Male,Black,1,12,0.0009251523752668371
21,22,Male,Black,1,13,0.0004740963143136829
21,22,Male,Black,1,15,0.0009306039015012247
21,22,Male,Black,1,16,0.0014122030984911778
21,22,Male,Black,1,17,0.0005743554589865618
21,22,Male,Black,1,18,0.0005056877739119155
21,22,Male,Black,1,19,0.0003558801712516262
21,22,Male,Black,1,20,0.00046001632467896063
21,22,Male,Black,1,21,0.00038871595857359483
21,22,Male,Black,1,22,0.0006341988062545307
21,22,Male,Black,1,23,0.000364552881307338
21,22,Male,Black,1,24,0.0012588738867669118
21,22,Male,Black,1,25,0.0013005400081568903
21,22,Male,Black,1,26,0.0005962154997517103
21,22,Male,Black,1,27,0.0005945722550486719
21,22,Male,Black,1,28,0.000296360439802804
21,22,Male,Black,1,29,0.0006388531270227454
21,22,Male,Black,1,30,0.000477488204087942
21,22,Male,Black,1,31,0.0018441335238246182
21,22,Male,Black,1,32,0.0006306398461811614
21,22,Male,Black,1,33,0.0007195398530764174
21,22,Male,Black,1,34,0.0009571757259064943
21,22,Male,Black,1,35,0.0007372073726238682
21,22,Male,Black,1,36,0.0008824644716093672
21,22,Male,Black,1,37,0.0006999616969359434
21,22,Male,Black,1,38,0.0004950956902635466
21,22,Male,Black,1,39,0.0005804827601174192
21,22,Male,Black,1,40,0.00034525899622421996
21,22,Male,Black,1,41,0.0006382545272371388
21,22,Male,Black,1,42,0.0006159292249870748
21,22,Male,Black,1,44,0.00044135152475848784
21,22,Male,Black,1,45,0.0006630934531503937
21,22,Male,Black,1,46,0.0005100205164247334
21,22,Male,Black,1,47,0.0004153394231690185
21,22,Male,Black,1,48,0.0009875454358290437
21,22,Male,Black,1,49,0.0011559478019942686
21,22,Male,Black,1,50,0.0004528239564848607
21,22,Male,Black,1,51,0.0010269134557281368
21,22,Male,Black,1,53,0.001247508642538677
21,22,Male,Black,1,54,0.00031250576839564234
21,22,Male,Black,1,55,0.00043057699782887357
21,22,Male,Black,1,56,0.0003563851543176292
21,22,Male,Latino,0,1,0.010450732386090917
21,22,Male,Latino,0,2,0.024190360611782938
21,22,Male,Latino,0,4,0.015722096131121285
21,22,Male,Latino,0,5,0.011759413733056296
21,22,Male,Latino,0,6,0.013326219948761304
21,22,Male,Latino,0,8,0.017628527791843623
21,22,Male,Latino,0,9,0.015538746388477201
21,22,Male,Latino,0,10,0.010863102845284418
21,22,Male,Latino,0,11,0.041826742582687634
21,22,Male,Latino,0,12,0.021619366950806036
21,22,Male,Latino,0,13,0.014886945767461619
21,22,Male,Latino,0,15,0.0246674303000136
21,22,Male,Latino,0,16,0.014241493636175433
21,22,Male,Latino,0,17,0.011244173474435602
21,22,Male,Latino,0,18,0.012014478138889376
21,22,Male,Latino,0,19,0.008596639732592167
21,22,Male,Latino,0,20,0.01151426632723211
21,22,Male,Latino,0,21,0.010996191414222275
21,22,Male,Latino,0,22,0.013461242999517896
21,22,Male,Latino,0,23,0.010641087552229325
21,22,Male,Latino,0,24,0.019277940827797428
21,22,Male,Latino,0,25,0.01950036012538241
21,22,Male,Latino,0,26,0.011718912189083875
21,22,Male,Latino,0,27,0.02184897196556726
21,22,Male,Latino,0,28,0.007774523868870466
21,22,Male,Latino,0,29,0.010118969093304704
21,22,Male,Latino,0,30,0.010456778644414744
21,22,Male,Latino,0,31,0.014817110084190406
21,22,Male,Latino,0,32,0.014297848997852254
21,22,Male,Latino,0,33,0.03059087505701635
21,22,Male,Latino,0,34,0.018369588411966443
21,22,Male,Latino,0,35,0.010579749196853899
21,22,Male,Latino,0,36,0.0167714810120483
21,22,Male,Latino,0,37,0.016857798438815356
